Date,GOLD
"Mar 29, 2021","1,727.05"
"Mar 28, 2021","1,732.50"
"Mar 26, 2021","1,732.30"
"Mar 25, 2021","1,725.10"
"Mar 24, 2021","1,733.20"
"Mar 23, 2021","1,725.10"
"Mar 22, 2021","1,738.10"
"Mar 19, 2021","1,741.70"
"Mar 18, 2021","1,732.50"
"Mar 17, 2021","1,727.10"
"Mar 16, 2021","1,730.90"
"Mar 15, 2021","1,729.20"
"Mar 12, 2021","1,719.80"
"Mar 11, 2021","1,722.60"
"Mar 10, 2021","1,721.80"
"Mar 09, 2021","1,716.90"
"Mar 08, 2021","1,678.00"
"Mar 05, 2021","1,698.50"
"Mar 04, 2021","1,700.70"
"Mar 03, 2021","1,715.80"
"Mar 02, 2021","1,733.60"
"Mar 01, 2021","1,723.00"
"Feb 26, 2021","1,728.80"
"Feb 25, 2021","1,775.40"
"Feb 24, 2021","1,797.90"
"Feb 23, 2021","1,805.90"
"Feb 22, 2021","1,808.40"
"Feb 19, 2021","1,777.40"
"Feb 18, 2021","1,775.00"
"Feb 17, 2021","1,772.80"
"Feb 16, 2021","1,799.00"
"Feb 15, 2021","1,818.75"
"Feb 14, 2021","1,821.05"
"Feb 12, 2021","1,823.20"
"Feb 11, 2021","1,826.80"
"Feb 10, 2021","1,842.70"
"Feb 09, 2021","1,837.50"
"Feb 08, 2021","1,834.20"
"Feb 05, 2021","1,813.00"
"Feb 04, 2021","1,791.20"
"Feb 03, 2021","1,835.10"
"Feb 02, 2021","1,833.40"
"Feb 01, 2021","1,863.90"
"Jan 29, 2021","1,850.30"
"Jan 28, 2021","1,841.20"
"Jan 27, 2021","1,848.90"
"Jan 26, 2021","1,854.80"
"Jan 25, 2021","1,859.00"
"Jan 22, 2021","1,856.20"
"Jan 21, 2021","1,865.90"
"Jan 20, 2021","1,866.50"
"Jan 19, 2021","1,840.20"
"Jan 18, 2021","1,836.60"
"Jan 17, 2021","1,809.75"
"Jan 15, 2021","1,829.90"
"Jan 14, 2021","1,851.40"
"Jan 13, 2021","1,854.90"
"Jan 12, 2021","1,844.20"
"Jan 11, 2021","1,850.80"
"Jan 08, 2021","1,835.40"
"Jan 07, 2021","1,913.60"
"Jan 06, 2021","1,908.60"
"Jan 05, 2021","1,954.40"
"Jan 04, 2021","1,946.60"
"Jan 01, 2021","1,901.60"
"Dec 31, 2020","1,895.10"
"Dec 30, 2020","1,893.40"
"Dec 29, 2020","1,882.90"
"Dec 28, 2020","1,880.40"
"Dec 24, 2020","1,883.20"
"Dec 23, 2020","1,878.10"
"Dec 22, 2020","1,870.30"
"Dec 21, 2020","1,882.80"
"Dec 18, 2020","1,888.90"
"Dec 17, 2020","1,890.40"
"Dec 16, 2020","1,859.10"
"Dec 15, 2020","1,855.30"
"Dec 14, 2020","1,832.10"
"Dec 11, 2020","1,843.60"
"Dec 10, 2020","1,837.40"
"Dec 09, 2020","1,838.50"
"Dec 08, 2020","1,874.90"
"Dec 07, 2020","1,866.00"
"Dec 04, 2020","1,840.00"
"Dec 03, 2020","1,841.10"
"Dec 02, 2020","1,830.20"
"Dec 01, 2020","1,818.90"
"Nov 30, 2020","1,780.90"
"Nov 27, 2020","1,788.10"
"Nov 26, 2020","1,807.00"
"Nov 25, 2020","1,811.20"
"Nov 24, 2020","1,810.90"
"Nov 23, 2020","1,837.80"
"Nov 20, 2020","1,872.40"
"Nov 19, 2020","1,861.50"
"Nov 18, 2020","1,873.90"
"Nov 17, 2020","1,885.10"
"Nov 16, 2020","1,887.80"
"Nov 13, 2020","1,886.20"
"Nov 12, 2020","1,873.30"
"Nov 11, 2020","1,861.60"
"Nov 10, 2020","1,876.40"
"Nov 09, 2020","1,854.40"
"Nov 06, 2020","1,951.70"
"Nov 05, 2020","1,946.80"
"Nov 04, 2020","1,896.20"
"Nov 03, 2020","1,910.40"
"Nov 02, 2020","1,892.50"
"Oct 30, 2020","1,879.90"
"Oct 29, 2020","1,868.00"
"Oct 28, 2020","1,879.20"
"Oct 27, 2020","1,911.90"
"Oct 26, 2020","1,905.70"
"Oct 23, 2020","1,905.20"
"Oct 22, 2020","1,904.60"
"Oct 21, 2020","1,929.50"
"Oct 20, 2020","1,915.40"
"Oct 19, 2020","1,911.70"
"Oct 16, 2020","1,906.40"
"Oct 15, 2020","1,908.90"
"Oct 14, 2020","1,907.30"
"Oct 13, 2020","1,894.60"
"Oct 12, 2020","1,928.90"
"Oct 09, 2020","1,926.20"
"Oct 08, 2020","1,895.10"
"Oct 07, 2020","1,890.80"
"Oct 06, 2020","1,908.80"
"Oct 05, 2020","1,920.10"
"Oct 02, 2020","1,907.60"
"Oct 01, 2020","1,916.30"
"Sep 30, 2020","1,895.50"
"Sep 29, 2020","1,903.20"
"Sep 28, 2020","1,882.30"
"Sep 25, 2020","1,866.30"
"Sep 24, 2020","1,876.90"
"Sep 23, 2020","1,868.40"
"Sep 22, 2020","1,907.60"
"Sep 21, 2020","1,910.60"
"Sep 18, 2020","1,962.10"
"Sep 17, 2020","1,949.90"
"Sep 16, 2020","1,970.50"
"Sep 15, 2020","1,966.20"
"Sep 14, 2020","1,963.70"
"Sep 11, 2020","1,947.90"
"Sep 10, 2020","1,964.30"
"Sep 09, 2020","1,954.90"
"Sep 08, 2020","1,943.20"
"Sep 07, 2020","1,937.10"
"Sep 06, 2020","1,940.65"
"Sep 04, 2020","1,934.30"
"Sep 03, 2020","1,937.80"
"Sep 02, 2020","1,944.70"
"Sep 01, 2020","1,978.90"
"Aug 31, 2020","1,978.60"
"Aug 28, 2020","1,974.90"
"Aug 27, 2020","1,932.60"
"Aug 26, 2020","1,952.50"
"Aug 25, 2020","1,923.10"
"Aug 24, 2020","1,939.20"
"Aug 21, 2020","1,947.00"
"Aug 20, 2020","1,946.50"
"Aug 19, 2020","1,970.30"
"Aug 18, 2020","2,013.10"
"Aug 17, 2020","1,998.70"
"Aug 14, 2020","1,949.80"
"Aug 13, 2020","1,970.40"
"Aug 12, 2020","1,949.00"
"Aug 11, 2020","1,946.30"
"Aug 10, 2020","2,039.70"
"Aug 07, 2020","2,028.00"
"Aug 06, 2020","2,069.40"
"Aug 05, 2020","2,049.30"
"Aug 04, 2020","2,021.00"
"Aug 03, 2020","1,986.30"
"Jul 31, 2020","1,985.90"
"Jul 30, 2020","1,966.80"
"Jul 29, 2020","1,976.70"
"Jul 28, 2020","1,963.90"
"Jul 27, 2020","1,955.40"
"Jul 24, 2020","1,925.20"
"Jul 23, 2020","1,917.40"
"Jul 22, 2020","1,892.60"
"Jul 21, 2020","1,869.60"
"Jul 20, 2020","1,840.10"
"Jul 17, 2020","1,833.70"
"Jul 16, 2020","1,826.50"
"Jul 15, 2020","1,841.60"
"Jul 14, 2020","1,841.50"
"Jul 13, 2020","1,843.70"
"Jul 10, 2020","1,831.30"
"Jul 09, 2020","1,833.50"
"Jul 08, 2020","1,850.60"
"Jul 07, 2020","1,834.30"
"Jul 06, 2020","1,816.10"
"Jul 03, 2020","1,787.60"
"Jul 02, 2020","1,812.00"
"Jul 01, 2020","1,801.90"
"Jun 30, 2020","1,820.40"
"Jun 29, 2020","1,800.10"
"Jun 26, 2020","1,798.50"
"Jun 25, 2020","1,788.40"
"Jun 24, 2020","1,792.60"
"Jun 23, 2020","1,797.10"
"Jun 22, 2020","1,781.70"
"Jun 19, 2020","1,768.60"
"Jun 18, 2020","1,747.90"
"Jun 17, 2020","1,753.40"
"Jun 16, 2020","1,754.40"
"Jun 15, 2020","1,744.90"
"Jun 12, 2020","1,755.20"
"Jun 11, 2020","1,757.60"
"Jun 10, 2020","1,739.00"
"Jun 09, 2020","1,740.30"
"Jun 08, 2020","1,723.80"
"Jun 05, 2020","1,701.90"
"Jun 04, 2020","1,746.40"
"Jun 03, 2020","1,723.50"
"Jun 02, 2020","1,749.70"
"Jun 01, 2020","1,763.70"
"May 29, 2020","1,765.70"
"May 28, 2020","1,742.70"
"May 27, 2020","1,740.50"
"May 26, 2020","1,740.50"
"May 25, 2020","1,727.00"
"May 24, 2020","1,730.65"
"May 22, 2020","1,765.60"
"May 21, 2020","1,750.40"
"May 20, 2020","1,781.70"
"May 19, 2020","1,773.40"
"May 18, 2020","1,760.60"
"May 15, 2020","1,778.70"
"May 14, 2020","1,762.00"
"May 13, 2020","1,737.30"
"May 12, 2020","1,728.00"
"May 11, 2020","1,720.90"
"May 08, 2020","1,735.20"
"May 07, 2020","1,743.70"
"May 06, 2020","1,704.40"
"May 05, 2020","1,728.00"
"May 04, 2020","1,725.90"
"May 01, 2020","1,712.00"
"Apr 30, 2020","1,704.90"
"Apr 29, 2020","1,722.40"
"Apr 28, 2020","1,731.20"
"Apr 27, 2020","1,731.40"
"Apr 24, 2020","1,741.70"
"Apr 23, 2020","1,751.00"
"Apr 22, 2020","1,743.50"
"Apr 21, 2020","1,692.10"
"Apr 20, 2020","1,715.30"
"Apr 17, 2020","1,702.70"
"Apr 16, 2020","1,736.30"
"Apr 15, 2020","1,744.70"
"Apr 14, 2020","1,771.20"
"Apr 13, 2020","1,762.70"
"Apr 10, 2020","1,740.60"
"Apr 09, 2020","1,753.60"
"Apr 08, 2020","1,684.10"
"Apr 07, 2020","1,683.70"
"Apr 06, 2020","1,693.10"
"Apr 03, 2020","1,646.50"
"Apr 02, 2020","1,638.90"
"Apr 01, 2020","1,592.50"
"Mar 31, 2020","1,597.60"
"Mar 30, 2020","1,644.10"
"Mar 27, 2020","1,655.00"
"Mar 26, 2020","1,662.00"
"Mar 25, 2020","1,633.30"
"Mar 24, 2020","1,663.00"
"Mar 23, 2020","1,581.40"
"Mar 20, 2020","1,495.10"
"Mar 19, 2020","1,489.40"
"Mar 18, 2020","1,487.10"
"Mar 17, 2020","1,534.10"
"Mar 16, 2020","1,493.80"
"Mar 13, 2020","1,524.90"
"Mar 12, 2020","1,598.80"
"Mar 11, 2020","1,650.80"
"Mar 10, 2020","1,669.00"
"Mar 09, 2020","1,684.10"
"Mar 06, 2020","1,683.00"
"Mar 05, 2020","1,680.40"
"Mar 04, 2020","1,656.50"
"Mar 03, 2020","1,658.80"
"Mar 02, 2020","1,609.70"
"Feb 28, 2020","1,583.60"
"Feb 27, 2020","1,661.40"
"Feb 26, 2020","1,662.90"
"Feb 25, 2020","1,670.20"
"Feb 24, 2020","1,697.10"
"Feb 21, 2020","1,669.10"
"Feb 20, 2020","1,640.80"
"Feb 19, 2020","1,632.20"
"Feb 18, 2020","1,624.00"
"Feb 17, 2020","1,587.05"
"Feb 16, 2020","1,586.25"
"Feb 14, 2020","1,606.90"
"Feb 13, 2020","1,599.60"
"Feb 12, 2020","1,592.40"
"Feb 11, 2020","1,591.10"
"Feb 10, 2020","1,600.70"
"Feb 07, 2020","1,595.00"
"Feb 06, 2020","1,591.70"
"Feb 05, 2020","1,584.70"
"Feb 04, 2020","1,577.50"
"Feb 03, 2020","1,604.00"
"Jan 31, 2020","1,609.40"
"Jan 30, 2020","1,610.70"
"Jan 29, 2020","1,597.90"
"Jan 28, 2020","1,596.90"
"Jan 27, 2020","1,604.60"
"Jan 24, 2020","1,599.00"
"Jan 23, 2020","1,592.10"
"Jan 22, 2020","1,583.50"
"Jan 21, 2020","1,584.70"
"Jan 20, 2020","1,561.25"
"Jan 19, 2020","1,557.05"
"Jan 17, 2020","1,587.20"
"Jan 16, 2020","1,576.90"
"Jan 15, 2020","1,580.30"
"Jan 14, 2020","1,571.20"
"Jan 13, 2020","1,577.50"
"Jan 10, 2020","1,587.00"
"Jan 09, 2020","1,581.40"
"Jan 08, 2020","1,587.00"
"Jan 07, 2020","1,601.30"
"Jan 06, 2020","1,596.10"
"Jan 03, 2020","1,579.60"
"Jan 02, 2020","1,555.20"
"Jan 01, 2020","1,520.95"
"Dec 31, 2019","1,550.60"
"Dec 30, 2019","1,545.40"
"Dec 27, 2019","1,544.40"
"Dec 26, 2019","1,540.30"
"Dec 25, 2019","1,504.05"
"Dec 24, 2019","1,530.50"
"Dec 23, 2019","1,514.40"
"Dec 20, 2019","1,506.40"
"Dec 19, 2019","1,510.00"
"Dec 18, 2019","1,504.30"
"Dec 17, 2019","1,506.80"
"Dec 16, 2019","1,506.70"
"Dec 13, 2019","1,506.90"
"Dec 12, 2019","1,497.50"
"Dec 11, 2019","1,500.10"
"Dec 10, 2019","1,493.20"
"Dec 09, 2019","1,489.80"
"Dec 06, 2019","1,489.90"
"Dec 05, 2019","1,507.50"
"Dec 04, 2019","1,504.50"
"Dec 03, 2019","1,508.60"
"Dec 02, 2019","1,493.10"
"Nov 29, 2019","1,496.60"
"Nov 28, 2019","1,462.25"
"Nov 27, 2019","1,484.40"
"Nov 26, 2019","1,491.00"
"Nov 25, 2019","1,488.10"
"Nov 22, 2019","1,494.40"
"Nov 21, 2019","1,494.00"
"Nov 20, 2019","1,504.50"
"Nov 19, 2019","1,504.80"
"Nov 18, 2019","1,502.40"
"Nov 15, 2019","1,499.10"
"Nov 14, 2019","1,504.00"
"Nov 13, 2019","1,493.90"
"Nov 12, 2019","1,484.20"
"Nov 11, 2019","1,488.00"
"Nov 08, 2019","1,496.30"
"Nov 07, 2019","1,497.70"
"Nov 06, 2019","1,523.90"
"Nov 05, 2019","1,514.50"
"Nov 04, 2019","1,541.60"
"Nov 01, 2019","1,541.30"
"Oct 31, 2019","1,544.00"
"Oct 30, 2019","1,526.50"
"Oct 29, 2019","1,520.60"
"Oct 28, 2019","1,525.80"
"Oct 25, 2019","1,535.10"
"Oct 24, 2019","1,533.90"
"Oct 23, 2019","1,524.90"
"Oct 22, 2019","1,516.60"
"Oct 21, 2019","1,517.30"
"Oct 18, 2019","1,523.00"
"Oct 17, 2019","1,527.80"
"Oct 16, 2019","1,523.40"
"Oct 15, 2019","1,513.10"
"Oct 14, 2019","1,527.10"
"Oct 11, 2019","1,517.80"
"Oct 10, 2019","1,529.70"
"Oct 09, 2019","1,541.10"
"Oct 08, 2019","1,531.90"
"Oct 07, 2019","1,532.50"
"Oct 04, 2019","1,540.70"
"Oct 03, 2019","1,541.30"
"Oct 02, 2019","1,536.80"
"Oct 01, 2019","1,518.00"
"Sep 30, 2019","1,502.30"
"Sep 27, 2019","1,536.10"
"Sep 26, 2019","1,545.00"
"Sep 25, 2019","1,542.00"
"Sep 24, 2019","1,570.10"
"Sep 23, 2019","1,561.60"
"Sep 20, 2019","1,545.30"
"Sep 19, 2019","1,536.40"
"Sep 18, 2019","1,546.10"
"Sep 17, 2019","1,544.10"
"Sep 16, 2019","1,542.30"
"Sep 13, 2019","1,530.70"
"Sep 12, 2019","1,537.80"
"Sep 11, 2019","1,532.40"
"Sep 10, 2019","1,528.10"
"Sep 09, 2019","1,539.60"
"Sep 06, 2019","1,543.30"
"Sep 05, 2019","1,552.90"
"Sep 04, 2019","1,587.40"
"Sep 03, 2019","1,583.20"
"Sep 02, 2019","1,535.15"
"Sep 01, 2019","1,538.05"
"Aug 30, 2019","1,557.20"
"Aug 29, 2019","1,564.00"
"Aug 28, 2019","1,575.30"
"Aug 27, 2019","1,578.00"
"Aug 26, 2019","1,563.10"
"Aug 23, 2019","1,563.50"
"Aug 22, 2019","1,534.40"
"Aug 21, 2019","1,541.50"
"Aug 20, 2019","1,541.30"
"Aug 19, 2019","1,537.20"
"Aug 16, 2019","1,549.20"
"Aug 15, 2019","1,556.70"
"Aug 14, 2019","1,554.00"
"Aug 13, 2019","1,540.70"
"Aug 12, 2019","1,543.00"
"Aug 09, 2019","1,534.50"
"Aug 08, 2019","1,535.00"
"Aug 07, 2019","1,544.60"
"Aug 06, 2019","1,509.70"
"Aug 05, 2019","1,502.60"
"Aug 02, 2019","1,485.30"
"Aug 01, 2019","1,461.50"
"Jul 31, 2019","1,466.30"
"Jul 30, 2019","1,470.30"
"Jul 29, 2019","1,461.70"
"Jul 26, 2019","1,460.40"
"Jul 25, 2019","1,454.40"
"Jul 24, 2019","1,462.90"
"Jul 23, 2019","1,460.80"
"Jul 22, 2019","1,466.00"
"Jul 19, 2019","1,465.50"
"Jul 18, 2019","1,467.20"
"Jul 17, 2019","1,462.50"
"Jul 16, 2019","1,450.20"
"Jul 15, 2019","1,452.30"
"Jul 12, 2019","1,450.90"
"Jul 11, 2019","1,445.30"
"Jul 10, 2019","1,450.50"
"Jul 09, 2019","1,438.30"
"Jul 08, 2019","1,437.30"
"Jul 05, 2019","1,436.60"
"Jul 04, 2019","1,423.55"
"Jul 03, 2019","1,456.00"
"Jul 02, 2019","1,442.80"
"Jul 01, 2019","1,423.60"
"Jun 28, 2019","1,446.80"
"Jun 27, 2019","1,444.50"
"Jun 26, 2019","1,447.80"
"Jun 25, 2019","1,451.30"
"Jun 24, 2019","1,450.90"
"Jun 21, 2019","1,432.70"
"Jun 20, 2019","1,429.40"
"Jun 19, 2019","1,384.40"
"Jun 18, 2019","1,387.40"
"Jun 17, 2019","1,379.60"
"Jun 14, 2019","1,381.50"
"Jun 13, 2019","1,380.70"
"Jun 12, 2019","1,373.80"
"Jun 11, 2019","1,369.00"
"Jun 10, 2019","1,366.90"
"Jun 07, 2019","1,381.90"
"Jun 06, 2019","1,378.50"
"Jun 05, 2019","1,370.20"
"Jun 04, 2019","1,366.50"
"Jun 03, 2019","1,365.30"
"May 31, 2019","1,349.60"
"May 30, 2019","1,332.90"
"May 29, 2019","1,326.50"
"May 28, 2019","1,323.30"
"May 27, 2019","1,284.95"
"May 26, 2019","1,284.15"
"May 24, 2019","1,330.10"
"May 23, 2019","1,331.80"
"May 22, 2019","1,321.30"
"May 21, 2019","1,320.10"
"May 20, 2019","1,324.20"
"May 17, 2019","1,322.50"
"May 16, 2019","1,333.10"
"May 15, 2019","1,344.50"
"May 14, 2019","1,343.40"
"May 13, 2019","1,350.20"
"May 10, 2019","1,337.20"
"May 09, 2019","1,335.10"
"May 08, 2019","1,331.40"
"May 07, 2019","1,335.80"
"May 06, 2019","1,334.00"
"May 03, 2019","1,331.70"
"May 02, 2019","1,322.20"
"May 01, 2019","1,334.20"
"Apr 30, 2019","1,335.70"
"Apr 29, 2019","1,331.60"
"Apr 26, 2019","1,339.20"
"Apr 25, 2019","1,330.20"
"Apr 24, 2019","1,329.90"
"Apr 23, 2019","1,323.80"
"Apr 22, 2019","1,328.50"
"Apr 19, 2019","1,277.90"
"Apr 18, 2019","1,326.90"
"Apr 17, 2019","1,327.60"
"Apr 16, 2019","1,328.10"
"Apr 15, 2019","1,342.40"
"Apr 12, 2019","1,346.30"
"Apr 11, 2019","1,343.40"
"Apr 10, 2019","1,363.90"
"Apr 09, 2019","1,358.40"
"Apr 08, 2019","1,351.90"
"Apr 05, 2019","1,345.20"
"Apr 04, 2019","1,343.50"
"Apr 03, 2019","1,344.00"
"Apr 02, 2019","1,343.90"
"Apr 01, 2019","1,342.70"
"Mar 29, 2019","1,346.00"
"Mar 28, 2019","1,342.40"
"Mar 27, 2019","1,363.80"
"Mar 26, 2019","1,369.30"
"Mar 25, 2019","1,378.10"
"Mar 22, 2019","1,369.30"
"Mar 21, 2019","1,364.50"
"Mar 20, 2019","1,359.50"
"Mar 19, 2019","1,364.70"
"Mar 18, 2019","1,359.40"
"Mar 15, 2019","1,360.60"
"Mar 14, 2019","1,352.90"
"Mar 13, 2019","1,368.10"
"Mar 12, 2019","1,356.60"
"Mar 11, 2019","1,350.00"
"Mar 08, 2019","1,358.50"
"Mar 07, 2019","1,344.90"
"Mar 06, 2019","1,346.50"
"Mar 05, 2019","1,343.50"
"Mar 04, 2019","1,346.30"
"Mar 01, 2019","1,358.30"
"Feb 28, 2019","1,375.30"
"Feb 27, 2019","1,380.50"
"Feb 26, 2019","1,387.90"
"Feb 25, 2019","1,389.00"
"Feb 22, 2019","1,392.50"
"Feb 21, 2019","1,387.20"
"Feb 20, 2019","1,406.70"
"Feb 19, 2019","1,403.90"
"Feb 18, 2019","1,329.55"
"Feb 17, 2019","1,324.25"
"Feb 15, 2019","1,381.20"
"Feb 14, 2019","1,373.20"
"Feb 13, 2019","1,374.60"
"Feb 12, 2019","1,373.20"
"Feb 11, 2019","1,371.20"
"Feb 08, 2019","1,377.80"
"Feb 07, 2019","1,373.60"
"Feb 06, 2019","1,373.80"
"Feb 05, 2019","1,378.60"
"Feb 04, 2019","1,378.30"
"Feb 01, 2019","1,381.10"
"Jan 31, 2019","1,384.00"
"Jan 30, 2019","1,375.90"
"Jan 29, 2019","1,375.60"
"Jan 28, 2019","1,369.80"
"Jan 25, 2019","1,364.00"
"Jan 24, 2019","1,344.90"
"Jan 23, 2019","1,349.30"
"Jan 22, 2019","1,348.40"
"Jan 21, 2019","1,279.05"
"Jan 20, 2019","1,282.05"
"Jan 18, 2019","1,348.10"
"Jan 17, 2019","1,357.90"
"Jan 16, 2019","1,359.30"
"Jan 15, 2019","1,353.70"
"Jan 14, 2019","1,357.20"
"Jan 11, 2019","1,355.40"
"Jan 10, 2019","1,353.00"
"Jan 09, 2019","1,357.30"
"Jan 08, 2019","1,351.10"
"Jan 07, 2019","1,355.20"
"Jan 04, 2019","1,351.00"
"Jan 03, 2019","1,359.80"
"Jan 02, 2019","1,349.50"
"Jan 01, 2019","1,283.35"
"Dec 31, 2018","1,347.10"
"Dec 28, 2018","1,348.30"
"Dec 27, 2018","1,346.50"
"Dec 26, 2018","1,338.30"
"Dec 25, 2018","1,270.75"
"Dec 24, 2018","1,337.00"
"Dec 21, 2018","1,323.10"
"Dec 20, 2018","1,333.10"
"Dec 19, 2018","1,321.30"
"Dec 18, 2018","1,318.50"
"Dec 17, 2018","1,317.40"
"Dec 14, 2018","1,307.00"
"Dec 13, 2018","1,313.20"
"Dec 12, 2018","1,315.80"
"Dec 11, 2018","1,312.90"
"Dec 10, 2018","1,314.80"
"Dec 07, 2018","1,319.50"
"Dec 06, 2018","1,310.20"
"Dec 05, 2018","1,309.60"
"Dec 04, 2018","1,313.60"
"Dec 03, 2018","1,306.40"
"Nov 30, 2018","1,292.70"
"Nov 29, 2018","1,297.00"
"Nov 28, 2018","1,296.40"
"Nov 27, 2018","1,286.50"
"Nov 26, 2018","1,295.80"
"Nov 23, 2018","1,296.10"
"Nov 22, 2018","1,228.00"
"Nov 21, 2018","1,300.80"
"Nov 20, 2018","1,293.40"
"Nov 19, 2018","1,297.50"
"Nov 16, 2018","1,294.90"
"Nov 15, 2018","1,287.60"
"Nov 14, 2018","1,283.20"
"Nov 13, 2018","1,274.70"
"Nov 12, 2018","1,276.80"
"Nov 09, 2018","1,282.20"
"Nov 08, 2018","1,299.30"
"Nov 07, 2018","1,302.80"
"Nov 06, 2018","1,300.40"
"Nov 05, 2018","1,306.40"
"Nov 02, 2018","1,307.30"
"Nov 01, 2018","1,312.20"
"Oct 31, 2018","1,288.20"
"Oct 30, 2018","1,298.90"
"Oct 29, 2018","1,301.10"
"Oct 26, 2018","1,309.70"
"Oct 25, 2018","1,306.70"
"Oct 24, 2018","1,305.50"
"Oct 23, 2018","1,312.00"
"Oct 22, 2018","1,299.80"
"Oct 19, 2018","1,303.80"
"Oct 18, 2018","1,305.10"
"Oct 17, 2018","1,301.90"
"Oct 16, 2018","1,305.80"
"Oct 15, 2018","1,305.40"
"Oct 12, 2018","1,296.30"
"Oct 11, 2018","1,302.30"
"Oct 10, 2018","1,267.70"
"Oct 09, 2018","1,265.80"
"Oct 08, 2018","1,262.90"
"Oct 05, 2018","1,280.20"
"Oct 04, 2018","1,275.50"
"Oct 03, 2018","1,276.70"
"Oct 02, 2018","1,280.70"
"Oct 01, 2018","1,264.40"
"Sep 28, 2018","1,268.70"
"Sep 27, 2018","1,259.80"
"Sep 26, 2018","1,271.80"
"Sep 25, 2018","1,278.20"
"Sep 24, 2018","1,277.40"
"Sep 21, 2018","1,274.30"
"Sep 20, 2018","1,284.40"
"Sep 19, 2018","1,281.50"
"Sep 18, 2018","1,275.70"
"Sep 17, 2018","1,278.40"
"Sep 14, 2018","1,273.80"
"Sep 13, 2018","1,281.00"
"Sep 12, 2018","1,283.90"
"Sep 11, 2018","1,274.40"
"Sep 10, 2018","1,271.60"
"Sep 07, 2018","1,272.10"
"Sep 06, 2018","1,275.70"
"Sep 05, 2018","1,272.60"
"Sep 04, 2018","1,270.20"
"Sep 03, 2018","1,206.30"
"Sep 02, 2018","1,204.90"
"Aug 31, 2018","1,277.70"
"Aug 30, 2018","1,276.10"
"Aug 29, 2018","1,283.30"
"Aug 28, 2018","1,286.40"
"Aug 27, 2018","1,288.00"
"Aug 24, 2018","1,285.00"
"Aug 23, 2018","1,265.20"
"Aug 22, 2018","1,275.80"
"Aug 21, 2018","1,272.80"
"Aug 20, 2018","1,267.50"
"Aug 17, 2018","1,258.10"
"Aug 16, 2018","1,258.00"
"Aug 15, 2018","1,259.70"
"Aug 14, 2018","1,275.90"
"Aug 13, 2018","1,274.10"
"Aug 10, 2018","1,294.60"
"Aug 09, 2018","1,295.80"
"Aug 08, 2018","1,296.80"
"Aug 07, 2018","1,294.20"
"Aug 06, 2018","1,293.60"
"Aug 03, 2018","1,299.40"
"Aug 02, 2018","1,296.20"
"Aug 01, 2018","1,304.00"
"Jul 31, 2018","1,309.80"
"Jul 30, 2018","1,307.70"
"Jul 27, 2018","1,309.00"
"Jul 26, 2018","1,311.50"
"Jul 25, 2018","1,316.70"
"Jul 24, 2018","1,310.80"
"Jul 23, 2018","1,310.70"
"Jul 20, 2018","1,316.80"
"Jul 19, 2018","1,310.40"
"Jul 18, 2018","1,315.00"
"Jul 17, 2018","1,314.60"
"Jul 16, 2018","1,327.50"
"Jul 13, 2018","1,329.00"
"Jul 12, 2018","1,335.20"
"Jul 11, 2018","1,333.10"
"Jul 10, 2018","1,344.90"
"Jul 09, 2018","1,348.80"
"Jul 06, 2018","1,344.60"
"Jul 05, 2018","1,347.40"
"Jul 04, 2018","1,258.10"
"Jul 03, 2018","1,342.20"
"Jul 02, 2018","1,329.70"
"Jun 29, 2018","1,343.70"
"Jun 28, 2018","1,340.00"
"Jun 27, 2018","1,345.50"
"Jun 26, 2018","1,350.00"
"Jun 25, 2018","1,359.60"
"Jun 22, 2018","1,361.70"
"Jun 21, 2018","1,361.40"
"Jun 20, 2018","1,365.70"
"Jun 19, 2018","1,369.60"
"Jun 18, 2018","1,371.50"
"Jun 15, 2018","1,369.70"
"Jun 14, 2018","1,401.00"
"Jun 13, 2018","1,393.90"
"Jun 12, 2018","1,392.20"
"Jun 11, 2018","1,395.90"
"Jun 08, 2018","1,394.80"
"Jun 07, 2018","1,394.80"
"Jun 06, 2018","1,393.90"
"Jun 05, 2018","1,394.50"
"Jun 04, 2018","1,389.50"
"Jun 01, 2018","1,390.10"
"May 31, 2018","1,395.00"
"May 30, 2018","1,396.70"
"May 29, 2018","1,393.70"
"May 28, 2018","1,297.60"
"May 27, 2018","1,298.30"
"May 25, 2018","1,403.20"
"May 24, 2018","1,404.20"
"May 23, 2018","1,389.20"
"May 22, 2018","1,392.10"
"May 21, 2018","1,391.10"
"May 18, 2018","1,391.30"
"May 17, 2018","1,390.00"
"May 16, 2018","1,392.10"
"May 15, 2018","1,389.80"
"May 14, 2018","1,417.90"
"May 11, 2018","1,420.40"
"May 10, 2018","1,422.10"
"May 09, 2018","1,413.00"
"May 08, 2018","1,413.80"
"May 07, 2018","1,414.20"
"May 04, 2018","1,414.70"
"May 03, 2018","1,412.40"
"May 02, 2018","1,405.30"
"May 01, 2018","1,406.40"
"Apr 30, 2018","1,419.10"
"Apr 27, 2018","1,423.60"
"Apr 26, 2018","1,418.00"
"Apr 25, 2018","1,422.90"
"Apr 24, 2018","1,433.10"
"Apr 23, 2018","1,424.00"
"Apr 20, 2018","1,438.20"
"Apr 19, 2018","1,448.80"
"Apr 18, 2018","1,453.50"
"Apr 17, 2018","1,449.30"
"Apr 16, 2018","1,450.60"
"Apr 13, 2018","1,447.90"
"Apr 12, 2018","1,441.40"
