Date,NASDAQ
"Mar 28, 2007","2,417.10"
"Mar 27, 2007","2,437.43"
"Mar 26, 2007","2,455.63"
"Mar 23, 2007","2,448.93"
"Mar 22, 2007","2,451.74"
"Mar 21, 2007","2,455.92"
"Mar 20, 2007","2,408.21"
"Mar 19, 2007","2,394.41"
"Mar 16, 2007","2,372.66"
"Mar 15, 2007","2,378.70"
"Mar 14, 2007","2,371.74"
"Mar 13, 2007","2,350.57"
"Mar 12, 2007","2,402.29"
"Mar 09, 2007","2,387.55"
"Mar 08, 2007","2,387.73"
"Mar 07, 2007","2,374.64"
"Mar 06, 2007","2,385.14"
"Mar 05, 2007","2,340.68"
"Mar 02, 2007","2,368.00"
"Mar 01, 2007","2,404.21"
"Feb 28, 2007","2,416.15"
"Feb 27, 2007","2,407.86"
"Feb 26, 2007","2,504.52"
"Feb 23, 2007","2,515.10"
"Feb 22, 2007","2,524.94"
"Feb 21, 2007","2,518.42"
"Feb 20, 2007","2,513.04"
"Feb 16, 2007","2,496.31"
"Feb 15, 2007","2,497.10"
"Feb 14, 2007","2,488.38"
"Feb 13, 2007","2,459.88"
"Feb 12, 2007","2,450.38"
"Feb 09, 2007","2,459.82"
"Feb 08, 2007","2,488.67"
"Feb 07, 2007","2,490.50"
"Feb 06, 2007","2,471.49"
"Feb 05, 2007","2,470.60"
"Feb 02, 2007","2,475.88"
"Feb 01, 2007","2,468.38"
"Jan 31, 2007","2,463.93"
"Jan 30, 2007","2,448.64"
"Jan 29, 2007","2,441.09"
"Jan 26, 2007","2,435.49"
"Jan 25, 2007","2,434.24"
"Jan 24, 2007","2,466.28"
"Jan 23, 2007","2,431.41"
"Jan 22, 2007","2,431.07"
"Jan 19, 2007","2,451.31"
"Jan 18, 2007","2,443.21"
"Jan 17, 2007","2,479.42"
"Jan 16, 2007","2,497.78"
"Jan 12, 2007","2,502.82"
"Jan 11, 2007","2,484.85"
"Jan 10, 2007","2,459.33"
"Jan 09, 2007","2,443.83"
"Jan 08, 2007","2,438.20"
"Jan 05, 2007","2,434.25"
"Jan 04, 2007","2,453.43"
"Jan 03, 2007","2,423.16"
"Dec 29, 2006","2,415.29"
"Dec 28, 2006","2,425.57"
"Dec 27, 2006","2,431.22"
"Dec 26, 2006","2,413.51"
"Dec 22, 2006","2,401.18"
"Dec 21, 2006","2,415.85"
"Dec 20, 2006","2,427.61"
"Dec 19, 2006","2,429.55"
"Dec 18, 2006","2,435.57"
"Dec 15, 2006","2,457.20"
"Dec 14, 2006","2,453.85"
"Dec 13, 2006","2,432.41"
"Dec 12, 2006","2,431.60"
"Dec 11, 2006","2,442.86"
"Dec 08, 2006","2,437.36"
"Dec 07, 2006","2,427.69"
"Dec 06, 2006","2,445.86"
"Dec 05, 2006","2,452.38"
"Dec 04, 2006","2,448.39"
"Dec 01, 2006","2,413.21"
"Nov 30, 2006","2,431.77"
"Nov 29, 2006","2,432.23"
"Nov 28, 2006","2,412.61"
"Nov 27, 2006","2,405.92"
"Nov 24, 2006","2,460.26"
"Nov 22, 2006","2,465.98"
"Nov 21, 2006","2,454.84"
"Nov 20, 2006","2,452.72"
"Nov 17, 2006","2,445.86"
"Nov 16, 2006","2,449.06"
"Nov 15, 2006","2,442.75"
"Nov 14, 2006","2,430.66"
"Nov 13, 2006","2,406.38"
"Nov 10, 2006","2,389.72"
"Nov 09, 2006","2,376.01"
"Nov 08, 2006","2,384.94"
"Nov 07, 2006","2,375.88"
"Nov 06, 2006","2,365.95"
"Nov 03, 2006","2,330.79"
"Nov 02, 2006","2,334.02"
"Nov 01, 2006","2,334.35"
"Oct 31, 2006","2,366.71"
"Oct 30, 2006","2,363.77"
"Oct 27, 2006","2,350.62"
"Oct 26, 2006","2,379.10"
"Oct 25, 2006","2,356.59"
"Oct 24, 2006","2,344.84"
"Oct 23, 2006","2,355.56"
"Oct 20, 2006","2,342.30"
"Oct 19, 2006","2,340.94"
"Oct 18, 2006","2,337.15"
"Oct 17, 2006","2,344.95"
"Oct 16, 2006","2,363.84"
"Oct 13, 2006","2,357.29"
"Oct 12, 2006","2,346.18"
"Oct 11, 2006","2,308.27"
"Oct 10, 2006","2,315.43"
"Oct 09, 2006","2,311.77"
"Oct 06, 2006","2,299.99"
"Oct 05, 2006","2,306.34"
"Oct 04, 2006","2,290.95"
"Oct 03, 2006","2,243.65"
"Oct 02, 2006","2,237.60"
"Sep 29, 2006","2,258.43"
"Sep 28, 2006","2,270.02"
"Sep 27, 2006","2,263.39"
"Sep 26, 2006","2,261.34"
"Sep 25, 2006","2,249.07"
"Sep 22, 2006","2,218.93"
"Sep 21, 2006","2,237.75"
"Sep 20, 2006","2,252.89"
"Sep 19, 2006","2,222.37"
"Sep 18, 2006","2,235.75"
"Sep 15, 2006","2,235.59"
"Sep 14, 2006","2,228.73"
"Sep 13, 2006","2,227.67"
"Sep 12, 2006","2,215.82"
"Sep 11, 2006","2,173.25"
"Sep 08, 2006","2,165.79"
"Sep 07, 2006","2,155.29"
"Sep 06, 2006","2,167.84"
"Sep 05, 2006","2,205.70"
"Sep 01, 2006","2,193.16"
"Aug 31, 2006","2,183.75"
"Aug 30, 2006","2,185.73"
"Aug 29, 2006","2,172.30"
"Aug 28, 2006","2,160.70"
"Aug 25, 2006","2,140.29"
"Aug 24, 2006","2,137.11"
"Aug 23, 2006","2,134.66"
"Aug 22, 2006","2,150.02"
"Aug 21, 2006","2,147.75"
"Aug 18, 2006","2,163.95"
"Aug 17, 2006","2,157.61"
"Aug 16, 2006","2,149.54"
"Aug 15, 2006","2,115.01"
"Aug 14, 2006","2,069.04"
"Aug 11, 2006","2,057.71"
"Aug 10, 2006","2,071.74"
"Aug 09, 2006","2,060.28"
"Aug 08, 2006","2,060.85"
"Aug 07, 2006","2,072.50"
"Aug 04, 2006","2,085.05"
"Aug 03, 2006","2,092.34"
"Aug 02, 2006","2,078.81"
"Aug 01, 2006","2,061.99"
"Jul 31, 2006","2,091.47"
"Jul 28, 2006","2,094.14"
"Jul 27, 2006","2,054.47"
"Jul 26, 2006","2,070.46"
"Jul 25, 2006","2,073.90"
"Jul 24, 2006","2,061.84"
"Jul 21, 2006","2,020.39"
"Jul 20, 2006","2,039.42"
"Jul 19, 2006","2,080.71"
"Jul 18, 2006","2,043.22"
"Jul 17, 2006","2,037.72"
"Jul 14, 2006","2,037.35"
"Jul 13, 2006","2,054.11"
"Jul 12, 2006","2,090.24"
"Jul 11, 2006","2,128.86"
"Jul 10, 2006","2,116.93"
"Jul 07, 2006","2,130.06"
"Jul 06, 2006","2,155.09"
"Jul 05, 2006","2,153.34"
"Jul 03, 2006","2,190.43"
"Jun 30, 2006","2,172.09"
"Jun 29, 2006","2,174.38"
"Jun 28, 2006","2,111.84"
"Jun 27, 2006","2,100.25"
"Jun 26, 2006","2,133.67"
"Jun 23, 2006","2,121.47"
"Jun 22, 2006","2,122.98"
"Jun 21, 2006","2,141.20"
"Jun 20, 2006","2,107.06"
"Jun 19, 2006","2,110.42"
"Jun 16, 2006","2,129.95"
"Jun 15, 2006","2,144.15"
"Jun 14, 2006","2,086.00"
"Jun 13, 2006","2,072.47"
"Jun 12, 2006","2,091.32"
"Jun 09, 2006","2,135.06"
"Jun 08, 2006","2,145.32"
"Jun 07, 2006","2,151.80"
"Jun 06, 2006","2,162.78"
"Jun 05, 2006","2,169.62"
"Jun 02, 2006","2,219.41"
"Jun 01, 2006","2,219.86"
"May 31, 2006","2,178.88"
"May 30, 2006","2,164.74"
"May 26, 2006","2,210.37"
"May 25, 2006","2,198.24"
"May 24, 2006","2,169.17"
"May 23, 2006","2,158.76"
"May 22, 2006","2,172.86"
"May 19, 2006","2,193.88"
"May 18, 2006","2,180.32"
"May 17, 2006","2,195.80"
"May 16, 2006","2,229.13"
"May 15, 2006","2,238.52"
"May 12, 2006","2,243.78"
"May 11, 2006","2,272.70"
"May 10, 2006","2,320.74"
"May 09, 2006","2,338.25"
"May 08, 2006","2,344.99"
"May 05, 2006","2,342.57"
"May 04, 2006","2,323.90"
"May 03, 2006","2,303.97"
"May 02, 2006","2,309.84"
"May 01, 2006","2,304.79"
"Apr 28, 2006","2,322.57"
"Apr 27, 2006","2,344.95"
"Apr 26, 2006","2,333.63"
"Apr 25, 2006","2,330.30"
"Apr 24, 2006","2,333.38"
"Apr 21, 2006","2,342.86"
"Apr 20, 2006","2,362.55"
"Apr 19, 2006","2,370.88"
"Apr 18, 2006","2,356.14"
"Apr 17, 2006","2,311.16"
"Apr 13, 2006","2,326.11"
"Apr 12, 2006","2,314.68"
"Apr 11, 2006","2,310.35"
"Apr 10, 2006","2,333.27"
"Apr 07, 2006","2,339.02"
"Apr 06, 2006","2,361.17"
"Apr 05, 2006","2,359.75"
"Apr 04, 2006","2,345.36"
"Apr 03, 2006","2,336.74"
"Mar 31, 2006","2,339.79"
"Mar 30, 2006","2,340.82"
"Mar 29, 2006","2,337.78"
"Mar 28, 2006","2,304.46"
"Mar 27, 2006","2,315.58"
"Mar 24, 2006","2,312.82"
"Mar 23, 2006","2,300.15"
"Mar 22, 2006","2,303.35"
"Mar 21, 2006","2,294.23"
"Mar 20, 2006","2,314.11"
"Mar 17, 2006","2,306.48"
"Mar 16, 2006","2,299.56"
"Mar 15, 2006","2,311.84"
"Mar 14, 2006","2,295.90"
"Mar 13, 2006","2,267.03"
"Mar 10, 2006","2,262.04"
"Mar 09, 2006","2,249.72"
"Mar 08, 2006","2,267.46"
"Mar 07, 2006","2,268.38"
"Mar 06, 2006","2,286.03"
"Mar 03, 2006","2,302.60"
"Mar 02, 2006","2,311.11"
"Mar 01, 2006","2,314.64"
"Feb 28, 2006","2,281.39"
"Feb 27, 2006","2,307.18"
"Feb 24, 2006","2,287.04"
"Feb 23, 2006","2,279.32"
"Feb 22, 2006","2,283.17"
"Feb 21, 2006","2,262.96"
"Feb 17, 2006","2,282.36"
"Feb 16, 2006","2,294.63"
"Feb 15, 2006","2,276.43"
"Feb 14, 2006","2,262.17"
"Feb 13, 2006","2,239.81"
"Feb 10, 2006","2,261.88"
"Feb 09, 2006","2,255.87"
"Feb 08, 2006","2,266.98"
"Feb 07, 2006","2,244.96"
"Feb 06, 2006","2,258.80"
"Feb 03, 2006","2,262.58"
"Feb 02, 2006","2,281.57"
"Feb 01, 2006","2,310.56"
"Jan 31, 2006","2,305.82"
"Jan 30, 2006","2,306.78"
"Jan 27, 2006","2,304.23"
"Jan 26, 2006","2,283.00"
"Jan 25, 2006","2,260.65"
"Jan 24, 2006","2,265.25"
"Jan 23, 2006","2,248.47"
"Jan 20, 2006","2,247.70"
"Jan 19, 2006","2,301.81"
"Jan 18, 2006","2,279.64"
"Jan 17, 2006","2,302.69"
"Jan 13, 2006","2,317.04"
"Jan 12, 2006","2,316.69"
"Jan 11, 2006","2,331.36"
"Jan 10, 2006","2,320.32"
"Jan 09, 2006","2,318.69"
"Jan 06, 2006","2,305.62"
"Jan 05, 2006","2,276.87"
"Jan 04, 2006","2,263.46"
"Jan 03, 2006","2,243.74"
"Dec 30, 2005","2,205.32"
"Dec 29, 2005","2,218.16"
"Dec 28, 2005","2,228.94"
"Dec 27, 2005","2,226.89"
"Dec 23, 2005","2,249.42"
"Dec 22, 2005","2,246.49"
"Dec 21, 2005","2,231.66"
"Dec 20, 2005","2,222.42"
"Dec 19, 2005","2,222.74"
"Dec 16, 2005","2,252.48"
"Dec 15, 2005","2,260.63"
"Dec 14, 2005","2,262.59"
"Dec 13, 2005","2,265.00"
"Dec 12, 2005","2,260.95"
"Dec 09, 2005","2,256.73"
"Dec 08, 2005","2,246.46"
"Dec 07, 2005","2,252.01"
"Dec 06, 2005","2,260.76"
"Dec 05, 2005","2,257.64"
"Dec 02, 2005","2,273.37"
"Dec 01, 2005","2,267.17"
"Nov 30, 2005","2,232.82"
"Nov 29, 2005","2,232.71"
"Nov 28, 2005","2,239.37"
"Nov 25, 2005","2,263.01"
"Nov 23, 2005","2,259.98"
"Nov 22, 2005","2,253.56"
"Nov 21, 2005","2,241.67"
"Nov 18, 2005","2,227.07"
"Nov 17, 2005","2,220.46"
"Nov 16, 2005","2,187.93"
"Nov 15, 2005","2,186.74"
"Nov 14, 2005","2,200.95"
"Nov 11, 2005","2,202.47"
"Nov 10, 2005","2,196.68"
"Nov 09, 2005","2,175.81"
"Nov 08, 2005","2,172.07"
"Nov 07, 2005","2,178.24"
"Nov 04, 2005","2,169.43"
"Nov 03, 2005","2,160.22"
"Nov 02, 2005","2,144.31"
"Nov 01, 2005","2,114.05"
"Oct 31, 2005","2,120.30"
"Oct 28, 2005","2,089.88"
"Oct 27, 2005","2,063.81"
"Oct 26, 2005","2,100.05"
"Oct 25, 2005","2,109.45"
"Oct 24, 2005","2,115.83"
"Oct 21, 2005","2,082.21"
"Oct 20, 2005","2,068.11"
"Oct 19, 2005","2,091.24"
"Oct 18, 2005","2,056.00"
"Oct 17, 2005","2,070.30"
"Oct 14, 2005","2,064.83"
"Oct 13, 2005","2,047.22"
"Oct 12, 2005","2,037.47"
"Oct 11, 2005","2,061.09"
"Oct 10, 2005","2,078.92"
"Oct 07, 2005","2,090.35"
"Oct 06, 2005","2,084.08"
"Oct 05, 2005","2,103.02"
"Oct 04, 2005","2,139.36"
"Oct 03, 2005","2,155.43"
"Sep 30, 2005","2,151.69"
"Sep 29, 2005","2,141.22"
"Sep 28, 2005","2,115.40"
"Sep 27, 2005","2,116.42"
"Sep 26, 2005","2,121.46"
"Sep 23, 2005","2,116.84"
"Sep 22, 2005","2,110.78"
"Sep 21, 2005","2,106.64"
"Sep 20, 2005","2,131.33"
"Sep 19, 2005","2,145.26"
"Sep 16, 2005","2,160.35"
"Sep 15, 2005","2,146.15"
"Sep 14, 2005","2,149.33"
"Sep 13, 2005","2,171.75"
"Sep 12, 2005","2,182.83"
"Sep 09, 2005","2,175.51"
"Sep 08, 2005","2,166.03"
"Sep 07, 2005","2,172.03"
"Sep 06, 2005","2,166.86"
"Sep 02, 2005","2,141.07"
"Sep 01, 2005","2,147.90"
"Aug 31, 2005","2,152.09"
"Aug 30, 2005","2,129.76"
"Aug 29, 2005","2,137.65"
"Aug 26, 2005","2,120.77"
"Aug 25, 2005","2,134.37"
"Aug 24, 2005","2,128.91"
"Aug 23, 2005","2,137.25"
"Aug 22, 2005","2,141.41"
"Aug 19, 2005","2,135.56"
"Aug 18, 2005","2,136.08"
"Aug 17, 2005","2,145.15"
"Aug 16, 2005","2,137.06"
"Aug 15, 2005","2,167.04"
"Aug 12, 2005","2,156.90"
"Aug 11, 2005","2,174.55"
"Aug 10, 2005","2,157.81"
"Aug 09, 2005","2,174.19"
"Aug 08, 2005","2,164.39"
"Aug 05, 2005","2,177.91"
"Aug 04, 2005","2,191.32"
"Aug 03, 2005","2,216.81"
"Aug 02, 2005","2,218.15"
"Aug 01, 2005","2,195.38"
"Jul 29, 2005","2,184.83"
"Jul 28, 2005","2,198.44"
"Jul 27, 2005","2,186.22"
"Jul 26, 2005","2,175.99"
"Jul 25, 2005","2,166.74"
"Jul 22, 2005","2,179.74"
"Jul 21, 2005","2,178.60"
"Jul 20, 2005","2,188.57"
"Jul 19, 2005","2,173.18"
"Jul 18, 2005","2,144.87"
"Jul 15, 2005","2,156.78"
"Jul 14, 2005","2,152.82"
"Jul 13, 2005","2,144.11"
"Jul 12, 2005","2,143.15"
"Jul 11, 2005","2,135.43"
"Jul 08, 2005","2,112.88"
"Jul 07, 2005","2,075.66"
"Jul 06, 2005","2,068.65"
"Jul 05, 2005","2,078.75"
"Jul 01, 2005","2,057.37"
"Jun 30, 2005","2,056.96"
"Jun 29, 2005","2,068.89"
"Jun 28, 2005","2,069.89"
"Jun 27, 2005","2,045.20"
"Jun 24, 2005","2,053.27"
"Jun 23, 2005","2,070.66"
"Jun 22, 2005","2,092.03"
"Jun 21, 2005","2,091.07"
"Jun 20, 2005","2,088.13"
"Jun 17, 2005","2,090.11"
"Jun 16, 2005","2,089.15"
"Jun 15, 2005","2,074.92"
"Jun 14, 2005","2,069.04"
"Jun 13, 2005","2,068.96"
"Jun 10, 2005","2,063.00"
"Jun 09, 2005","2,076.91"
"Jun 08, 2005","2,060.18"
"Jun 07, 2005","2,067.16"
"Jun 06, 2005","2,075.76"
"Jun 03, 2005","2,071.43"
"Jun 02, 2005","2,097.80"
"Jun 01, 2005","2,087.86"
"May 31, 2005","2,068.22"
"May 27, 2005","2,075.73"
"May 26, 2005","2,071.24"
"May 25, 2005","2,050.12"
"May 24, 2005","2,061.62"
"May 23, 2005","2,056.65"
"May 20, 2005","2,046.42"
"May 19, 2005","2,042.58"
"May 18, 2005","2,030.65"
"May 17, 2005","2,004.15"
"May 16, 2005","1,994.43"
"May 13, 2005","1,976.78"
"May 12, 2005","1,963.88"
"May 11, 2005","1,971.55"
"May 10, 2005","1,962.77"
"May 09, 2005","1,979.67"
"May 06, 2005","1,967.35"
"May 05, 2005","1,961.80"
"May 04, 2005","1,962.23"
"May 03, 2005","1,933.07"
"May 02, 2005","1,928.65"
"Apr 29, 2005","1,921.65"
"Apr 28, 2005","1,904.18"
"Apr 27, 2005","1,930.43"
"Apr 26, 2005","1,927.44"
"Apr 25, 2005","1,950.78"
"Apr 22, 2005","1,932.19"
"Apr 21, 2005","1,962.41"
"Apr 20, 2005","1,913.76"
"Apr 19, 2005","1,932.36"
"Apr 18, 2005","1,912.92"
"Apr 15, 2005","1,908.15"
"Apr 14, 2005","1,946.71"
"Apr 13, 2005","1,974.37"
"Apr 12, 2005","2,005.40"
"Apr 11, 2005","1,992.12"
"Apr 08, 2005","1,999.35"
"Apr 07, 2005","2,018.79"
"Apr 06, 2005","1,999.14"
"Apr 05, 2005","1,999.32"
"Apr 04, 2005","1,991.07"
"Apr 01, 2005","1,984.81"
"Mar 31, 2005","1,999.23"
"Mar 30, 2005","2,005.67"
"Mar 29, 2005","1,973.88"
"Mar 28, 2005","1,992.52"
"Mar 24, 2005","1,991.06"
"Mar 23, 2005","1,990.22"
"Mar 22, 2005","1,989.34"
"Mar 21, 2005","2,007.51"
"Mar 18, 2005","2,007.79"
"Mar 17, 2005","2,016.42"
"Mar 16, 2005","2,015.75"
"Mar 15, 2005","2,034.98"
"Mar 14, 2005","2,051.04"
"Mar 11, 2005","2,041.60"
"Mar 10, 2005","2,059.72"
"Mar 09, 2005","2,061.29"
"Mar 08, 2005","2,073.55"
"Mar 07, 2005","2,090.21"
"Mar 04, 2005","2,070.61"
"Mar 03, 2005","2,058.40"
"Mar 02, 2005","2,067.50"
"Mar 01, 2005","2,071.25"
"Feb 28, 2005","2,051.72"
"Feb 25, 2005","2,065.40"
"Feb 24, 2005","2,051.70"
"Feb 23, 2005","2,031.25"
"Feb 22, 2005","2,030.32"
"Feb 18, 2005","2,058.62"
"Feb 17, 2005","2,061.34"
"Feb 16, 2005","2,087.43"
"Feb 15, 2005","2,089.21"
"Feb 14, 2005","2,082.91"
"Feb 11, 2005","2,076.66"
"Feb 10, 2005","2,053.10"
"Feb 09, 2005","2,052.55"
"Feb 08, 2005","2,086.68"
"Feb 07, 2005","2,082.03"
"Feb 04, 2005","2,086.66"
"Feb 03, 2005","2,057.64"
"Feb 02, 2005","2,075.06"
"Feb 01, 2005","2,068.70"
"Jan 31, 2005","2,062.41"
"Jan 28, 2005","2,035.83"
"Jan 27, 2005","2,047.15"
"Jan 26, 2005","2,046.09"
"Jan 25, 2005","2,019.95"
"Jan 24, 2005","2,008.70"
"Jan 21, 2005","2,034.27"
"Jan 20, 2005","2,045.88"
"Jan 19, 2005","2,073.59"
"Jan 18, 2005","2,106.04"
"Jan 14, 2005","2,087.91"
"Jan 13, 2005","2,070.56"
"Jan 12, 2005","2,092.53"
"Jan 11, 2005","2,079.62"
"Jan 10, 2005","2,097.04"
"Jan 07, 2005","2,088.61"
"Jan 06, 2005","2,090.00"
"Jan 05, 2005","2,091.24"
"Jan 04, 2005","2,107.86"
"Jan 03, 2005","2,152.15"
