Date,DI
"Dec 06, 2013",80.315
"Dec 05, 2013",80.241
"Dec 04, 2013",80.628
"Dec 03, 2013",80.618
"Dec 02, 2013",80.942
"Nov 29, 2013",80.657
"Nov 28, 2013",80.747
"Nov 27, 2013",80.747
"Nov 26, 2013",80.638
"Nov 25, 2013",80.963
"Nov 22, 2013",80.742
"Nov 21, 2013",81.117
"Nov 20, 2013",81.172
"Nov 19, 2013",80.744
"Nov 18, 2013",80.826
"Nov 15, 2013",80.898
"Nov 14, 2013",81.086
"Nov 13, 2013",80.983
"Nov 12, 2013",81.252
"Nov 11, 2013",81.2
"Nov 08, 2013",81.387
"Nov 07, 2013",80.854
"Nov 06, 2013",80.559
"Nov 05, 2013",80.787
"Nov 04, 2013",80.64
"Nov 01, 2013",80.81
"Oct 31, 2013",80.263
"Oct 30, 2013",79.837
"Oct 29, 2013",79.67
"Oct 28, 2013",79.306
"Oct 25, 2013",79.246
"Oct 24, 2013",79.245
"Oct 23, 2013",79.329
"Oct 22, 2013",79.29
"Oct 21, 2013",79.751
"Oct 18, 2013",79.727
"Oct 17, 2013",79.718
"Oct 16, 2013",80.563
"Oct 15, 2013",80.561
"Oct 14, 2013",80.311
"Oct 11, 2013",80.452
"Oct 10, 2013",80.517
"Oct 09, 2013",80.466
"Oct 08, 2013",80.132
"Oct 07, 2013",80.026
"Oct 04, 2013",80.22
"Oct 03, 2013",79.846
"Oct 02, 2013",79.989
"Oct 01, 2013",80.25
"Sep 30, 2013",80.323
"Sep 27, 2013",80.377
"Sep 26, 2013",80.638
"Sep 25, 2013",80.443
"Sep 24, 2013",80.69
"Sep 23, 2013",80.571
"Sep 20, 2013",80.549
"Sep 19, 2013",80.48
"Sep 18, 2013",80.367
"Sep 17, 2013",81.295
"Sep 16, 2013",81.072
"Sep 13, 2013",81.448
"Sep 12, 2013",81.491
"Sep 11, 2013",81.522
"Sep 10, 2013",81.819
"Sep 09, 2013",81.796
"Sep 06, 2013",82.167
"Sep 05, 2013",82.668
"Sep 04, 2013",82.205
"Sep 03, 2013",82.401
"Sep 02, 2013",82.142
"Aug 30, 2013",82.142
"Aug 29, 2013",82.003
"Aug 28, 2013",81.465
"Aug 27, 2013",81.2
"Aug 26, 2013",81.441
"Aug 23, 2013",81.392
"Aug 22, 2013",81.531
"Aug 21, 2013",81.223
"Aug 20, 2013",80.934
"Aug 19, 2013",81.26
"Aug 16, 2013",81.293
"Aug 15, 2013",81.207
"Aug 14, 2013",81.758
"Aug 13, 2013",81.815
"Aug 12, 2013",81.374
"Aug 09, 2013",81.17
"Aug 08, 2013",81.027
"Aug 07, 2013",81.323
"Aug 06, 2013",81.658
"Aug 05, 2013",81.936
"Aug 02, 2013",81.978
"Aug 01, 2013",82.427
"Jul 31, 2013",81.539
"Jul 30, 2013",81.919
"Jul 29, 2013",81.763
"Jul 26, 2013",81.764
"Jul 25, 2013",82.053
"Jul 24, 2013",82.4
"Jul 23, 2013",82.04
"Jul 22, 2013",82.317
"Jul 19, 2013",82.711
"Jul 18, 2013",82.955
"Jul 17, 2013",82.84
"Jul 16, 2013",82.637
"Jul 15, 2013",83.196
"Jul 12, 2013",83.163
"Jul 11, 2013",82.915
"Jul 10, 2013",84.234
"Jul 09, 2013",84.781
"Jul 08, 2013",84.414
"Jul 05, 2013",84.689
"Jul 04, 2013",83.451
"Jul 03, 2013",83.451
"Jul 02, 2013",83.764
"Jul 01, 2013",83.253
"Jun 28, 2013",83.376
"Jun 27, 2013",83.152
"Jun 26, 2013",83.228
"Jun 25, 2013",82.8
"Jun 24, 2013",82.633
"Jun 21, 2013",82.517
"Jun 20, 2013",82.096
"Jun 19, 2013",81.595
"Jun 18, 2013",80.749
"Jun 17, 2013",80.733
"Jun 14, 2013",80.65
"Jun 13, 2013",80.742
"Jun 12, 2013",80.946
"Jun 11, 2013",81.11
"Jun 10, 2013",81.651
"Jun 07, 2013",81.66
"Jun 06, 2013",81.537
"Jun 05, 2013",82.612
"Jun 04, 2013",82.802
"Jun 03, 2013",82.688
"May 31, 2013",83.401
"May 30, 2013",83.067
"May 29, 2013",83.705
"May 28, 2013",84.172
"May 27, 2013",83.758
"May 24, 2013",83.758
"May 23, 2013",83.803
"May 22, 2013",84.459
"May 21, 2013",83.955
"May 20, 2013",83.842
"May 17, 2013",84.387
"May 16, 2013",83.722
"May 15, 2013",83.961
"May 14, 2013",83.713
"May 13, 2013",83.365
"May 10, 2013",83.231
"May 09, 2013",82.875
"May 08, 2013",81.951
"May 07, 2013",82.335
"May 06, 2013",82.378
"May 03, 2013",82.195
"May 02, 2013",82.282
"May 01, 2013",81.522
"Apr 30, 2013",81.807
"Apr 29, 2013",82.202
"Apr 26, 2013",82.571
"Apr 25, 2013",82.84
"Apr 24, 2013",83.026
"Apr 23, 2013",83.186
"Apr 22, 2013",82.824
"Apr 19, 2013",82.846
"Apr 18, 2013",82.681
"Apr 17, 2013",82.791
"Apr 16, 2013",81.823
"Apr 15, 2013",82.507
"Apr 12, 2013",82.406
"Apr 11, 2013",82.325
"Apr 10, 2013",82.634
"Apr 09, 2013",82.414
"Apr 08, 2013",82.869
"Apr 05, 2013",82.603
"Apr 04, 2013",82.795
"Apr 03, 2013",82.861
"Apr 02, 2013",83.092
"Apr 01, 2013",82.899
"Mar 28, 2013",83.175
"Mar 27, 2013",83.411
"Mar 26, 2013",83.048
"Mar 25, 2013",82.995
"Mar 22, 2013",82.529
"Mar 21, 2013",82.905
"Mar 20, 2013",82.948
"Mar 19, 2013",83.211
"Mar 18, 2013",82.574
"Mar 15, 2013",82.256
"Mar 14, 2013",82.623
"Mar 13, 2013",82.902
"Mar 12, 2013",82.595
"Mar 11, 2013",82.58
"Mar 08, 2013",82.731
"Mar 07, 2013",82.123
"Mar 06, 2013",82.507
"Mar 05, 2013",82.147
"Mar 04, 2013",82.255
"Mar 01, 2013",82.358
"Feb 28, 2013",82.003
"Feb 27, 2013",81.672
"Feb 26, 2013",81.94
"Feb 25, 2013",81.777
"Feb 22, 2013",81.585
"Feb 21, 2013",81.551
"Feb 20, 2013",81.155
"Feb 19, 2013",80.545
"Feb 18, 2013",80.576
"Feb 15, 2013",80.576
"Feb 14, 2013",80.538
"Feb 13, 2013",80.167
"Feb 12, 2013",80.163
"Feb 11, 2013",80.389
"Feb 08, 2013",80.316
"Feb 07, 2013",80.257
"Feb 06, 2013",79.767
"Feb 05, 2013",79.533
"Feb 04, 2013",79.573
"Feb 01, 2013",79.135
"Jan 31, 2013",79.226
"Jan 30, 2013",79.326
"Jan 29, 2013",79.624
"Jan 28, 2013",79.868
"Jan 25, 2013",79.82
"Jan 24, 2013",80.007
"Jan 23, 2013",79.99
"Jan 22, 2013",79.973
"Jan 21, 2013",80.116
"Jan 18, 2013",80.116
"Jan 17, 2013",79.711
"Jan 16, 2013",79.854
"Jan 15, 2013",79.832
"Jan 14, 2013",79.54
"Jan 11, 2013",79.611
"Jan 10, 2013",79.817
"Jan 09, 2013",80.677
"Jan 08, 2013",80.445
"Jan 07, 2013",80.369
"Jan 04, 2013",80.61
"Jan 03, 2013",80.515
"Jan 02, 2013",79.948
"Dec 31, 2012",79.871
"Dec 28, 2012",79.785
"Dec 27, 2012",79.719
"Dec 26, 2012",79.704
"Dec 24, 2012",79.745
"Dec 21, 2012",79.712
"Dec 20, 2012",79.31
"Dec 19, 2012",79.313
"Dec 18, 2012",79.387
"Dec 17, 2012",79.513
"Dec 14, 2012",79.56
"Dec 13, 2012",79.913
"Dec 12, 2012",79.81
"Dec 11, 2012",80.054
"Dec 10, 2012",80.33
"Dec 07, 2012",80.402
"Dec 06, 2012",80.253
"Dec 05, 2012",79.764
"Dec 04, 2012",79.634
"Dec 03, 2012",79.872
"Nov 30, 2012",80.163
"Nov 29, 2012",80.209
"Nov 28, 2012",80.354
"Nov 27, 2012",80.43
"Nov 26, 2012",80.266
"Nov 23, 2012",80.236
"Nov 22, 2012",80.966
"Nov 21, 2012",80.966
"Nov 20, 2012",81
"Nov 19, 2012",80.922
"Nov 16, 2012",81.31
"Nov 15, 2012",81.138
"Nov 14, 2012",81.1
"Nov 13, 2012",81.14
"Nov 12, 2012",81.106
"Nov 09, 2012",81.098
"Nov 08, 2012",80.886
"Nov 07, 2012",80.867
"Nov 06, 2012",80.715
"Nov 05, 2012",80.843
"Nov 02, 2012",80.683
"Nov 01, 2012",80.136
"Oct 31, 2012",79.987
"Oct 30, 2012",79.987
"Oct 29, 2012",80.318
"Oct 26, 2012",80.156
"Oct 25, 2012",80.118
"Oct 24, 2012",80.015
"Oct 23, 2012",80.08
"Oct 22, 2012",79.736
"Oct 19, 2012",79.688
"Oct 18, 2012",79.425
"Oct 17, 2012",79.059
"Oct 16, 2012",79.464
"Oct 15, 2012",79.806
"Oct 12, 2012",79.74
"Oct 11, 2012",79.86
"Oct 10, 2012",80.017
"Oct 09, 2012",80.069
"Oct 08, 2012",79.622
"Oct 05, 2012",79.428
"Oct 04, 2012",79.44
"Oct 03, 2012",80.064
"Oct 02, 2012",79.83
"Oct 01, 2012",79.909
"Sep 28, 2012",80.025
"Sep 27, 2012",79.592
"Sep 26, 2012",79.948
"Sep 25, 2012",79.608
"Sep 24, 2012",79.577
"Sep 21, 2012",79.398
"Sep 20, 2012",79.478
"Sep 19, 2012",79.127
"Sep 18, 2012",79.346
"Sep 17, 2012",78.843
"Sep 14, 2012",78.841
"Sep 13, 2012",79.237
"Sep 12, 2012",79.723
"Sep 11, 2012",79.836
"Sep 10, 2012",80.343
"Sep 07, 2012",80.234
"Sep 06, 2012",81.033
"Sep 05, 2012",81.235
"Sep 04, 2012",81.316
"Sep 03, 2012",81.216
"Aug 31, 2012",81.216
"Aug 30, 2012",81.713
"Aug 29, 2012",81.564
"Aug 28, 2012",81.381
"Aug 27, 2012",81.691
"Aug 24, 2012",81.603
"Aug 23, 2012",81.359
"Aug 22, 2012",81.497
"Aug 21, 2012",81.92
"Aug 20, 2012",82.5
"Aug 17, 2012",82.663
"Aug 16, 2012",82.417
"Aug 15, 2012",82.711
"Aug 14, 2012",82.527
"Aug 13, 2012",82.486
"Aug 10, 2012",82.631
"Aug 09, 2012",82.71
"Aug 08, 2012",82.439
"Aug 07, 2012",82.25
"Aug 06, 2012",82.304
"Aug 03, 2012",82.446
"Aug 02, 2012",83.451
"Aug 01, 2012",83.178
"Jul 31, 2012",82.71
"Jul 30, 2012",82.868
"Jul 27, 2012",82.765
"Jul 26, 2012",82.859
"Jul 25, 2012",83.641
"Jul 24, 2012",84.145
"Jul 23, 2012",83.815
"Jul 20, 2012",83.573
"Jul 19, 2012",82.98
"Jul 18, 2012",83.196
"Jul 17, 2012",83.168
"Jul 16, 2012",83.218
"Jul 13, 2012",83.474
"Jul 12, 2012",83.809
"Jul 11, 2012",83.728
"Jul 10, 2012",83.559
"Jul 09, 2012",83.351
"Jul 06, 2012",83.561
"Jul 05, 2012",82.942
"Jul 04, 2012",81.872
"Jul 03, 2012",81.872
"Jul 02, 2012",82.008
"Jun 29, 2012",81.753
"Jun 28, 2012",83.007
"Jun 27, 2012",82.81
"Jun 26, 2012",82.539
"Jun 25, 2012",82.662
"Jun 22, 2012",82.442
"Jun 21, 2012",82.488
"Jun 20, 2012",81.734
"Jun 19, 2012",81.586
"Jun 18, 2012",81.854
"Jun 15, 2012",81.605
"Jun 14, 2012",81.988
"Jun 13, 2012",82.057
"Jun 12, 2012",82.449
"Jun 11, 2012",82.548
"Jun 08, 2012",82.562
"Jun 07, 2012",82.106
"Jun 06, 2012",82.379
"Jun 05, 2012",82.913
"Jun 04, 2012",82.661
"Jun 01, 2012",82.973
"May 31, 2012",83.129
"May 30, 2012",83.086
"May 29, 2012",82.581
"May 28, 2012",82.523
"May 25, 2012",82.523
"May 24, 2012",82.487
"May 23, 2012",82.235
"May 22, 2012",81.648
"May 21, 2012",81.232
"May 18, 2012",81.424
"May 17, 2012",81.54
"May 16, 2012",81.524
"May 15, 2012",81.38
"May 14, 2012",80.748
"May 11, 2012",80.404
"May 10, 2012",80.257
"May 09, 2012",80.232
"May 08, 2012",79.849
"May 07, 2012",79.715
"May 04, 2012",79.587
"May 03, 2012",79.293
"May 02, 2012",79.201
"May 01, 2012",78.935
"Apr 30, 2012",78.848
"Apr 27, 2012",78.757
"Apr 26, 2012",79.001
"Apr 25, 2012",79.111
"Apr 24, 2012",79.326
"Apr 23, 2012",79.536
"Apr 20, 2012",79.313
"Apr 19, 2012",79.707
"Apr 18, 2012",79.674
"Apr 17, 2012",79.627
"Apr 16, 2012",79.732
"Apr 13, 2012",80.055
"Apr 12, 2012",79.449
"Apr 11, 2012",79.993
"Apr 10, 2012",80.098
"Apr 09, 2012",79.919
"Apr 06, 2012",80.093
"Apr 05, 2012",80.293
"Apr 04, 2012",79.949
"Apr 03, 2012",79.641
"Apr 02, 2012",78.963
"Mar 30, 2012",79.138
"Mar 29, 2012",79.357
"Mar 28, 2012",79.299
"Mar 27, 2012",79.222
"Mar 26, 2012",79.179
"Mar 23, 2012",79.576
"Mar 22, 2012",79.998
"Mar 21, 2012",79.896
"Mar 20, 2012",79.825
"Mar 19, 2012",79.712
"Mar 16, 2012",79.734
"Mar 15, 2012",80.136
"Mar 14, 2012",80.536
"Mar 13, 2012",80.21
"Mar 12, 2012",79.913
"Mar 09, 2012",80.084
"Mar 08, 2012",79.179
"Mar 07, 2012",79.763
"Mar 06, 2012",79.926
"Mar 05, 2012",79.365
"Mar 02, 2012",79.462
"Mar 01, 2012",78.834
"Feb 29, 2012",78.794
"Feb 28, 2012",78.3
"Feb 27, 2012",78.578
"Feb 24, 2012",78.401
"Feb 23, 2012",78.886
"Feb 22, 2012",79.303
"Feb 21, 2012",79.136
"Feb 20, 2012",79.1
"Feb 17, 2012",79.456
"Feb 16, 2012",79.455
"Feb 15, 2012",79.783
"Feb 14, 2012",79.694
"Feb 13, 2012",79.045
"Feb 10, 2012",79.226
"Feb 09, 2012",78.652
"Feb 08, 2012",78.734
"Feb 07, 2012",78.675
"Feb 06, 2012",79.186
"Feb 03, 2012",79.057
"Feb 02, 2012",79.11
"Feb 01, 2012",79.033
"Jan 31, 2012",79.417
"Jan 30, 2012",79.302
"Jan 27, 2012",79.011
"Jan 26, 2012",79.513
"Jan 25, 2012",79.717
"Jan 24, 2012",80.026
"Jan 23, 2012",79.934
"Jan 20, 2012",80.406
"Jan 19, 2012",80.405
"Jan 18, 2012",80.822
"Jan 17, 2012",81.429
"Jan 16, 2012",81.583
"Jan 13, 2012",81.791
"Jan 12, 2012",81.036
"Jan 11, 2012",81.614
"Jan 10, 2012",81.101
"Jan 09, 2012",81.388
"Jan 06, 2012",81.597
"Jan 05, 2012",81.25
"Jan 04, 2012",80.425
"Jan 03, 2012",79.912
"Jan 02, 2012",80.58
"Dec 30, 2011",80.522
"Dec 29, 2011",80.911
"Dec 28, 2011",80.883
"Dec 27, 2011",80.135
"Dec 26, 2011",80.32
"Dec 23, 2011",80.236
"Dec 22, 2011",80.306
"Dec 21, 2011",80.35
"Dec 20, 2011",80.273
"Dec 19, 2011",80.207
"Dec 16, 2011",80.249
"Dec 15, 2011",80.341
"Dec 14, 2011",80.622
"Dec 13, 2011",80.289
"Dec 12, 2011",79.58
"Dec 09, 2011",78.681
"Dec 08, 2011",78.912
"Dec 07, 2011",78.552
"Dec 06, 2011",78.571
"Dec 05, 2011",78.671
"Dec 02, 2011",78.731
"Dec 01, 2011",78.433
"Nov 30, 2011",78.491
"Nov 29, 2011",79.151
"Nov 28, 2011",79.436
"Nov 25, 2011",79.831
"Nov 24, 2011",79.351
"Nov 23, 2011",79.351
"Nov 22, 2011",78.435
"Nov 21, 2011",78.463
"Nov 18, 2011",78.255
"Nov 17, 2011",78.489
"Nov 16, 2011",78.206
"Nov 15, 2011",78.062
"Nov 14, 2011",77.753
"Nov 11, 2011",77.131
"Nov 10, 2011",77.973
