Date,VIX
"Jul 06, 2017",12.54
"Jul 05, 2017",11.07
"Jul 03, 2017",11.22
"Jun 30, 2017",11.18
"Jun 29, 2017",11.44
"Jun 28, 2017",10.03
"Jun 27, 2017",11.06
"Jun 26, 2017",9.9
"Jun 23, 2017",10.02
"Jun 22, 2017",10.48
"Jun 21, 2017",10.75
"Jun 20, 2017",10.86
"Jun 19, 2017",10.37
"Jun 16, 2017",10.38
"Jun 15, 2017",10.9
"Jun 14, 2017",10.64
"Jun 13, 2017",10.42
"Jun 12, 2017",11.46
"Jun 09, 2017",10.7
"Jun 08, 2017",10.16
"Jun 07, 2017",10.39
"Jun 06, 2017",10.45
"Jun 05, 2017",10.07
"Jun 02, 2017",9.75
"Jun 01, 2017",9.89
"May 31, 2017",10.41
"May 30, 2017",10.38
"May 26, 2017",9.81
"May 25, 2017",9.99
"May 24, 2017",10.02
"May 23, 2017",10.72
"May 22, 2017",10.93
"May 19, 2017",12.04
"May 18, 2017",14.66
"May 17, 2017",15.59
"May 16, 2017",10.65
"May 15, 2017",10.42
"May 12, 2017",10.4
"May 11, 2017",10.6
"May 10, 2017",10.21
"May 09, 2017",9.96
"May 08, 2017",9.77
"May 05, 2017",10.57
"May 04, 2017",10.46
"May 03, 2017",10.68
"May 02, 2017",10.59
"May 01, 2017",10.11
"Apr 28, 2017",10.82
"Apr 27, 2017",10.36
"Apr 26, 2017",10.85
"Apr 25, 2017",10.76
"Apr 24, 2017",10.84
"Apr 21, 2017",14.63
"Apr 20, 2017",14.15
"Apr 19, 2017",14.93
"Apr 18, 2017",14.42
"Apr 17, 2017",14.66
"Apr 13, 2017",15.96
"Apr 12, 2017",15.77
"Apr 11, 2017",15.07
"Apr 10, 2017",14.05
"Apr 07, 2017",12.87
"Apr 06, 2017",12.39
"Apr 05, 2017",12.89
"Apr 04, 2017",11.79
"Apr 03, 2017",12.38
"Mar 31, 2017",12.37
"Mar 30, 2017",11.54
"Mar 29, 2017",11.42
"Mar 28, 2017",11.53
"Mar 27, 2017",12.5
"Mar 24, 2017",12.96
"Mar 23, 2017",13.12
"Mar 22, 2017",12.81
"Mar 21, 2017",12.47
"Mar 20, 2017",11.34
"Mar 17, 2017",11.28
"Mar 16, 2017",11.21
"Mar 15, 2017",11.63
"Mar 14, 2017",12.3
"Mar 13, 2017",11.35
"Mar 10, 2017",11.66
"Mar 09, 2017",12.3
"Mar 08, 2017",11.86
"Mar 07, 2017",11.45
"Mar 06, 2017",11.24
"Mar 03, 2017",10.96
"Mar 02, 2017",11.81
"Mar 01, 2017",12.54
"Feb 28, 2017",12.92
"Feb 27, 2017",12.09
"Feb 24, 2017",11.47
"Feb 23, 2017",11.71
"Feb 22, 2017",11.74
"Feb 21, 2017",11.57
"Feb 17, 2017",11.49
"Feb 16, 2017",11.76
"Feb 15, 2017",11.97
"Feb 14, 2017",10.74
"Feb 13, 2017",11.07
"Feb 10, 2017",10.85
"Feb 09, 2017",10.88
"Feb 08, 2017",11.45
"Feb 07, 2017",11.29
"Feb 06, 2017",11.37
"Feb 03, 2017",10.97
"Feb 02, 2017",11.93
"Feb 01, 2017",11.81
"Jan 31, 2017",11.99
"Jan 30, 2017",11.88
"Jan 27, 2017",10.58
"Jan 26, 2017",10.63
"Jan 25, 2017",10.81
"Jan 24, 2017",11.07
"Jan 23, 2017",11.77
"Jan 20, 2017",11.54
"Jan 19, 2017",12.78
"Jan 18, 2017",12.48
"Jan 17, 2017",11.87
"Jan 13, 2017",11.23
"Jan 12, 2017",11.54
"Jan 11, 2017",11.26
"Jan 10, 2017",11.49
"Jan 09, 2017",11.56
"Jan 06, 2017",11.32
"Jan 05, 2017",11.67
"Jan 04, 2017",11.85
"Jan 03, 2017",12.85
"Dec 30, 2016",14.04
"Dec 29, 2016",13.37
"Dec 28, 2016",12.95
"Dec 27, 2016",11.99
"Dec 23, 2016",11.44
"Dec 22, 2016",11.43
"Dec 21, 2016",11.27
"Dec 20, 2016",11.45
"Dec 19, 2016",11.71
"Dec 16, 2016",12.2
"Dec 15, 2016",12.79
"Dec 14, 2016",13.19
"Dec 13, 2016",12.72
"Dec 12, 2016",12.64
"Dec 09, 2016",11.75
"Dec 08, 2016",12.64
"Dec 07, 2016",12.22
"Dec 06, 2016",11.79
"Dec 05, 2016",12.14
"Dec 02, 2016",14.12
"Dec 01, 2016",14.07
"Nov 30, 2016",13.33
"Nov 29, 2016",12.9
"Nov 28, 2016",13.15
"Nov 25, 2016",12.34
"Nov 23, 2016",12.43
"Nov 22, 2016",12.41
"Nov 21, 2016",12.42
"Nov 18, 2016",12.85
"Nov 17, 2016",13.35
"Nov 16, 2016",13.72
"Nov 15, 2016",13.37
"Nov 14, 2016",14.48
"Nov 11, 2016",14.17
"Nov 10, 2016",14.74
"Nov 09, 2016",14.38
"Nov 08, 2016",18.74
"Nov 07, 2016",18.71
"Nov 04, 2016",22.51
"Nov 03, 2016",22.08
"Nov 02, 2016",19.32
"Nov 01, 2016",18.56
"Oct 31, 2016",17.06
"Oct 28, 2016",16.19
"Oct 27, 2016",15.36
"Oct 26, 2016",14.24
"Oct 25, 2016",13.46
"Oct 24, 2016",13.02
"Oct 21, 2016",13.34
"Oct 20, 2016",13.75
"Oct 19, 2016",14.41
"Oct 18, 2016",15.28
"Oct 17, 2016",16.21
"Oct 14, 2016",16.12
"Oct 13, 2016",16.69
"Oct 12, 2016",15.91
"Oct 11, 2016",15.36
"Oct 10, 2016",13.38
"Oct 07, 2016",13.48
"Oct 06, 2016",12.84
"Oct 05, 2016",12.99
"Oct 04, 2016",13.63
"Oct 03, 2016",13.57
"Sep 30, 2016",13.29
"Sep 29, 2016",14.02
"Sep 28, 2016",12.39
"Sep 27, 2016",13.1
"Sep 26, 2016",14.5
"Sep 23, 2016",12.29
"Sep 22, 2016",12.02
"Sep 21, 2016",13.3
"Sep 20, 2016",15.92
"Sep 19, 2016",15.53
"Sep 16, 2016",15.37
"Sep 15, 2016",16.3
"Sep 14, 2016",18.14
"Sep 13, 2016",17.85
"Sep 12, 2016",15.16
"Sep 09, 2016",17.5
"Sep 08, 2016",12.51
"Sep 07, 2016",11.94
"Sep 06, 2016",12.02
"Sep 02, 2016",11.98
"Sep 01, 2016",13.48
"Aug 31, 2016",13.42
"Aug 30, 2016",13.12
"Aug 29, 2016",12.94
"Aug 26, 2016",13.65
"Aug 25, 2016",13.63
"Aug 24, 2016",13.45
"Aug 23, 2016",12.38
"Aug 22, 2016",12.27
"Aug 19, 2016",11.34
"Aug 18, 2016",11.43
"Aug 17, 2016",12.19
"Aug 16, 2016",12.64
"Aug 15, 2016",11.81
"Aug 12, 2016",11.55
"Aug 11, 2016",11.68
"Aug 10, 2016",12.05
"Aug 09, 2016",11.66
"Aug 08, 2016",11.5
"Aug 05, 2016",11.39
"Aug 04, 2016",12.42
"Aug 03, 2016",12.86
"Aug 02, 2016",13.37
"Aug 01, 2016",12.44
"Jul 29, 2016",11.87
"Jul 28, 2016",12.72
"Jul 27, 2016",12.83
"Jul 26, 2016",13.05
"Jul 25, 2016",12.87
"Jul 22, 2016",12.02
"Jul 21, 2016",12.74
"Jul 20, 2016",11.77
"Jul 19, 2016",11.97
"Jul 18, 2016",12.44
"Jul 15, 2016",12.67
"Jul 14, 2016",12.82
"Jul 13, 2016",13.04
"Jul 12, 2016",13.55
"Jul 11, 2016",13.54
"Jul 08, 2016",13.2
"Jul 07, 2016",14.76
"Jul 06, 2016",14.96
"Jul 05, 2016",15.58
"Jul 01, 2016",14.77
"Jun 30, 2016",15.63
"Jun 29, 2016",16.64
"Jun 28, 2016",18.75
"Jun 27, 2016",23.85
"Jun 24, 2016",25.76
"Jun 23, 2016",17.25
"Jun 22, 2016",21.17
"Jun 21, 2016",18.48
"Jun 20, 2016",18.37
"Jun 17, 2016",19.41
"Jun 16, 2016",19.37
"Jun 15, 2016",20.14
"Jun 14, 2016",20.5
"Jun 13, 2016",20.97
"Jun 10, 2016",17.03
"Jun 09, 2016",14.64
"Jun 08, 2016",14.08
"Jun 07, 2016",14.05
"Jun 06, 2016",13.65
"Jun 03, 2016",13.47
"Jun 02, 2016",13.63
"Jun 01, 2016",14.2
"May 31, 2016",14.19
"May 27, 2016",13.12
"May 26, 2016",13.43
"May 25, 2016",13.9
"May 24, 2016",14.42
"May 23, 2016",15.82
"May 20, 2016",15.2
"May 19, 2016",16.33
"May 18, 2016",15.95
"May 17, 2016",15.57
"May 16, 2016",14.68
"May 13, 2016",15.04
"May 12, 2016",14.41
"May 11, 2016",14.69
"May 10, 2016",13.63
"May 09, 2016",14.57
"May 06, 2016",14.72
"May 05, 2016",15.91
"May 04, 2016",16.05
"May 03, 2016",15.6
"May 02, 2016",14.68
"Apr 29, 2016",15.7
"Apr 28, 2016",15.22
"Apr 27, 2016",13.77
"Apr 26, 2016",13.96
"Apr 25, 2016",14.08
"Apr 22, 2016",13.22
"Apr 21, 2016",13.95
"Apr 20, 2016",13.28
"Apr 19, 2016",13.24
"Apr 18, 2016",13.35
"Apr 15, 2016",13.62
"Apr 14, 2016",13.72
"Apr 13, 2016",13.84
"Apr 12, 2016",14.85
"Apr 11, 2016",16.26
"Apr 08, 2016",15.36
"Apr 07, 2016",16.16
"Apr 06, 2016",14.09
"Apr 05, 2016",15.42
"Apr 04, 2016",14.12
"Apr 01, 2016",13.1
"Mar 31, 2016",13.95
"Mar 30, 2016",13.56
"Mar 29, 2016",13.82
"Mar 28, 2016",15.24
"Mar 24, 2016",14.74
"Mar 23, 2016",14.94
"Mar 22, 2016",14.17
"Mar 21, 2016",13.79
"Mar 18, 2016",14.02
"Mar 17, 2016",14.44
"Mar 16, 2016",14.99
"Mar 15, 2016",16.84
"Mar 14, 2016",16.92
"Mar 11, 2016",16.5
"Mar 10, 2016",18.05
"Mar 09, 2016",18.34
"Mar 08, 2016",18.67
"Mar 07, 2016",17.35
"Mar 04, 2016",16.86
"Mar 03, 2016",16.7
"Mar 02, 2016",17.09
"Mar 01, 2016",17.7
"Feb 29, 2016",20.55
"Feb 26, 2016",19.81
"Feb 25, 2016",19.11
"Feb 24, 2016",20.72
"Feb 23, 2016",20.98
"Feb 22, 2016",19.38
"Feb 19, 2016",20.53
"Feb 18, 2016",21.64
"Feb 17, 2016",22.31
"Feb 16, 2016",24.11
"Feb 12, 2016",25.4
"Feb 11, 2016",28.14
"Feb 10, 2016",26.29
"Feb 09, 2016",26.54
"Feb 08, 2016",26
"Feb 05, 2016",23.38
"Feb 04, 2016",21.84
"Feb 03, 2016",21.65
"Feb 02, 2016",21.98
"Feb 01, 2016",19.98
"Jan 29, 2016",20.2
"Jan 28, 2016",22.42
"Jan 27, 2016",23.11
"Jan 26, 2016",22.5
"Jan 25, 2016",24.15
"Jan 22, 2016",22.34
"Jan 21, 2016",26.69
"Jan 20, 2016",27.59
"Jan 19, 2016",26.05
"Jan 15, 2016",27.02
"Jan 14, 2016",23.95
"Jan 13, 2016",25.22
"Jan 12, 2016",22.47
"Jan 11, 2016",24.3
"Jan 08, 2016",27.01
"Jan 07, 2016",24.99
"Jan 06, 2016",20.59
"Jan 05, 2016",19.34
"Jan 04, 2016",20.7
"Dec 31, 2015",18.21
"Dec 30, 2015",17.29
"Dec 29, 2015",16.08
"Dec 28, 2015",16.91
"Dec 24, 2015",15.74
"Dec 23, 2015",15.57
"Dec 22, 2015",16.6
"Dec 21, 2015",18.7
"Dec 18, 2015",20.7
"Dec 17, 2015",18.94
"Dec 16, 2015",17.86
"Dec 15, 2015",20.95
"Dec 14, 2015",22.73
"Dec 11, 2015",24.39
"Dec 10, 2015",19.34
"Dec 09, 2015",19.61
"Dec 08, 2015",17.6
"Dec 07, 2015",15.84
"Dec 04, 2015",14.81
"Dec 03, 2015",18.11
"Dec 02, 2015",15.91
"Dec 01, 2015",14.67
"Nov 30, 2015",16.13
"Nov 27, 2015",15.12
"Nov 25, 2015",15.19
"Nov 24, 2015",15.93
"Nov 23, 2015",15.62
"Nov 20, 2015",15.47
"Nov 19, 2015",16.99
"Nov 18, 2015",16.85
"Nov 17, 2015",18.84
"Nov 16, 2015",18.16
"Nov 13, 2015",20.08
"Nov 12, 2015",18.37
"Nov 11, 2015",16.06
"Nov 10, 2015",15.29
"Nov 09, 2015",16.52
"Nov 06, 2015",14.33
"Nov 05, 2015",15.05
"Nov 04, 2015",15.51
"Nov 03, 2015",14.54
"Nov 02, 2015",14.15
"Oct 30, 2015",15.07
"Oct 29, 2015",14.61
"Oct 28, 2015",14.33
"Oct 27, 2015",15.43
"Oct 26, 2015",15.29
"Oct 23, 2015",14.46
"Oct 22, 2015",14.45
"Oct 21, 2015",16.7
"Oct 20, 2015",15.75
"Oct 19, 2015",14.98
"Oct 16, 2015",15.05
"Oct 15, 2015",16.05
"Oct 14, 2015",18.03
"Oct 13, 2015",17.67
"Oct 12, 2015",16.17
"Oct 09, 2015",17.08
"Oct 08, 2015",17.42
"Oct 07, 2015",18.4
"Oct 06, 2015",19.4
"Oct 05, 2015",19.54
"Oct 02, 2015",20.94
"Oct 01, 2015",22.55
"Sep 30, 2015",24.5
"Sep 29, 2015",26.83
"Sep 28, 2015",27.63
"Sep 25, 2015",23.62
"Sep 24, 2015",23.47
"Sep 23, 2015",22.13
"Sep 22, 2015",22.44
"Sep 21, 2015",20.14
"Sep 18, 2015",22.28
"Sep 17, 2015",21.14
"Sep 16, 2015",21.35
"Sep 15, 2015",22.54
"Sep 14, 2015",24.25
"Sep 11, 2015",23.2
"Sep 10, 2015",24.37
"Sep 09, 2015",26.23
"Sep 08, 2015",24.9
"Sep 04, 2015",27.8
"Sep 03, 2015",25.61
"Sep 02, 2015",26.09
"Sep 01, 2015",31.4
"Aug 31, 2015",28.43
"Aug 28, 2015",26.05
"Aug 27, 2015",26.1
"Aug 26, 2015",30.32
"Aug 25, 2015",36.02
"Aug 24, 2015",40.74
"Aug 21, 2015",28.03
"Aug 20, 2015",19.14
"Aug 19, 2015",15.25
"Aug 18, 2015",13.79
"Aug 17, 2015",13.02
"Aug 14, 2015",12.83
"Aug 13, 2015",13.49
"Aug 12, 2015",13.61
"Aug 11, 2015",13.71
"Aug 10, 2015",12.23
"Aug 07, 2015",13.39
"Aug 06, 2015",13.77
"Aug 05, 2015",12.51
"Aug 04, 2015",13
"Aug 03, 2015",12.56
"Jul 31, 2015",12.12
"Jul 30, 2015",12.13
"Jul 29, 2015",12.5
"Jul 28, 2015",13.44
"Jul 27, 2015",15.6
"Jul 24, 2015",13.74
"Jul 23, 2015",12.64
"Jul 22, 2015",12.12
"Jul 21, 2015",12.22
"Jul 20, 2015",12.25
"Jul 17, 2015",11.95
"Jul 16, 2015",12.11
"Jul 15, 2015",13.23
"Jul 14, 2015",13.37
"Jul 13, 2015",13.9
"Jul 10, 2015",16.83
"Jul 09, 2015",19.97
"Jul 08, 2015",19.66
"Jul 07, 2015",16.09
"Jul 06, 2015",17.01
"Jul 02, 2015",16.79
"Jul 01, 2015",16.09
"Jun 30, 2015",18.23
"Jun 29, 2015",18.85
"Jun 26, 2015",14.02
"Jun 25, 2015",14.01
"Jun 24, 2015",13.26
"Jun 23, 2015",12.11
"Jun 22, 2015",12.74
"Jun 19, 2015",13.96
"Jun 18, 2015",13.19
"Jun 17, 2015",14.5
"Jun 16, 2015",14.81
"Jun 15, 2015",15.39
"Jun 12, 2015",13.78
"Jun 11, 2015",12.85
"Jun 10, 2015",13.22
"Jun 09, 2015",14.47
"Jun 08, 2015",15.29
"Jun 05, 2015",14.21
"Jun 04, 2015",14.71
"Jun 03, 2015",13.66
"Jun 02, 2015",14.24
"Jun 01, 2015",13.97
"May 29, 2015",13.84
"May 28, 2015",13.31
"May 27, 2015",13.27
"May 26, 2015",14.06
"May 22, 2015",12.13
"May 21, 2015",12.11
"May 20, 2015",12.88
"May 19, 2015",12.85
"May 18, 2015",12.73
"May 15, 2015",12.38
"May 14, 2015",12.74
"May 13, 2015",13.76
"May 12, 2015",13.86
"May 11, 2015",13.85
"May 08, 2015",12.86
"May 07, 2015",15.13
"May 06, 2015",15.15
"May 05, 2015",14.31
"May 04, 2015",12.85
"May 01, 2015",12.7
"Apr 30, 2015",14.55
"Apr 29, 2015",13.39
"Apr 28, 2015",12.41
"Apr 27, 2015",13.12
"Apr 24, 2015",12.29
"Apr 23, 2015",12.48
"Apr 22, 2015",12.71
"Apr 21, 2015",13.25
"Apr 20, 2015",13.3
"Apr 17, 2015",13.89
"Apr 16, 2015",12.6
"Apr 15, 2015",12.84
"Apr 14, 2015",13.67
"Apr 13, 2015",13.94
"Apr 10, 2015",12.58
"Apr 09, 2015",13.09
"Apr 08, 2015",13.98
"Apr 07, 2015",14.78
"Apr 06, 2015",14.74
"Apr 02, 2015",14.67
"Apr 01, 2015",15.11
"Mar 31, 2015",15.29
"Mar 30, 2015",14.51
"Mar 27, 2015",15.07
"Mar 26, 2015",15.8
"Mar 25, 2015",15.44
"Mar 24, 2015",13.62
"Mar 23, 2015",13.41
"Mar 20, 2015",13.02
"Mar 19, 2015",14.07
"Mar 18, 2015",13.97
"Mar 17, 2015",15.66
"Mar 16, 2015",15.61
"Mar 13, 2015",16
"Mar 12, 2015",15.42
"Mar 11, 2015",16.87
"Mar 10, 2015",16.69
"Mar 09, 2015",15.06
"Mar 06, 2015",15.2
"Mar 05, 2015",14.04
"Mar 04, 2015",14.23
"Mar 03, 2015",13.86
"Mar 02, 2015",13.04
"Feb 27, 2015",13.34
"Feb 26, 2015",13.91
"Feb 25, 2015",13.84
"Feb 24, 2015",13.69
"Feb 23, 2015",14.56
"Feb 20, 2015",14.3
"Feb 19, 2015",15.29
"Feb 18, 2015",15.45
"Feb 17, 2015",15.8
"Feb 13, 2015",14.69
"Feb 12, 2015",15.34
"Feb 11, 2015",16.96
"Feb 10, 2015",17.23
"Feb 09, 2015",18.55
"Feb 06, 2015",17.29
"Feb 05, 2015",16.85
"Feb 04, 2015",18.33
"Feb 03, 2015",17.33
"Feb 02, 2015",19.43
"Jan 30, 2015",20.97
"Jan 29, 2015",18.76
"Jan 28, 2015",20.44
"Jan 27, 2015",17.22
"Jan 26, 2015",15.52
"Jan 23, 2015",16.66
"Jan 22, 2015",16.4
"Jan 21, 2015",18.85
"Jan 20, 2015",19.89
"Jan 16, 2015",20.95
"Jan 15, 2015",22.39
"Jan 14, 2015",21.48
"Jan 13, 2015",20.56
"Jan 12, 2015",19.6
"Jan 09, 2015",17.55
"Jan 08, 2015",17.01
"Jan 07, 2015",19.31
"Jan 06, 2015",21.12
"Jan 05, 2015",19.92
"Jan 02, 2015",17.79
"Dec 31, 2014",19.2
"Dec 30, 2014",15.92
"Dec 29, 2014",15.06
"Dec 26, 2014",14.5
"Dec 24, 2014",14.37
"Dec 23, 2014",14.8
"Dec 22, 2014",15.25
"Dec 19, 2014",16.49
"Dec 18, 2014",16.81
"Dec 17, 2014",19.44
"Dec 16, 2014",23.57
"Dec 15, 2014",20.42
"Dec 12, 2014",21.08
"Dec 11, 2014",20.08
"Dec 10, 2014",18.53
"Dec 09, 2014",14.89
"Dec 08, 2014",14.21
"Dec 05, 2014",11.82
"Dec 04, 2014",12.38
"Dec 03, 2014",12.47
"Dec 02, 2014",12.85
"Dec 01, 2014",14.29
"Nov 28, 2014",13.33
"Nov 26, 2014",12.07
"Nov 25, 2014",12.25
"Nov 24, 2014",12.62
"Nov 21, 2014",12.9
"Nov 20, 2014",13.58
"Nov 19, 2014",13.96
"Nov 18, 2014",13.86
"Nov 17, 2014",13.99
"Nov 14, 2014",13.31
"Nov 13, 2014",13.79
"Nov 12, 2014",13.02
"Nov 11, 2014",12.92
"Nov 10, 2014",12.67
"Nov 07, 2014",13.12
"Nov 06, 2014",13.67
"Nov 05, 2014",14.17
"Nov 04, 2014",14.89
"Nov 03, 2014",14.73
"Oct 31, 2014",14.03
"Oct 30, 2014",14.52
"Oct 29, 2014",15.15
"Oct 28, 2014",14.39
"Oct 27, 2014",16.04
"Oct 24, 2014",16.11
"Oct 23, 2014",16.53
"Oct 22, 2014",17.87
"Oct 21, 2014",16.08
"Oct 20, 2014",18.57
"Oct 17, 2014",21.99
"Oct 16, 2014",25.2
"Oct 15, 2014",26.25
"Oct 14, 2014",22.79
"Oct 13, 2014",24.64
"Oct 10, 2014",21.24
"Oct 09, 2014",18.76
"Oct 08, 2014",15.11
"Oct 07, 2014",17.2
"Oct 06, 2014",15.46
"Oct 03, 2014",14.55
"Oct 02, 2014",16.16
"Oct 01, 2014",16.71
